Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
L_3 Q_3 D_3,t,t_L,ttbT,"t -- (t) -- B -- (t) -- t_L -- [T,b]",2, 2t + 1b + 1tau
L_3 Q_3 D_3,t,t_L,bbbT,"t -- (b) -- H^+ -- (b) -- t_L -- [T,b]",2, 3b + 1tau
L_3 Q_3 D_3,t,b,ttbT,"t -- (t) -- B -- (b) -- b -- [T,t]",2, 2t + 1b + 1tau
L_3 Q_3 D_3,t,nu_tau,tbbE,"t -- (t) -- B -- (E) -- nu_tau -- [b,b]",2, 1t + 2b + MET
L_3 Q_3 D_3,t,b_L,tbbE,"t -- (t) -- B -- (b) -- b_L -- [E,b]",2, 1t + 2b + MET
L_3 Q_3 D_3,t,b,tbbE,"t -- (t) -- B -- (b) -- b -- [E,b]",2, 1t + 2b + MET
L Q D,b,l,bjjl,"b -- (b) -- B -- (l) -- l -- [j,j]",2, 2j_l + 1b + 1l
L Q D,b,q,bjjl,"b -- (b) -- B -- (j) -- q -- [l,j]",2, 2j_l + 1b + 1l
L Q D,b,d,bjjl,"b -- (b) -- B -- (j) -- d -- [l,j]",2, 2j_l + 1b + 1l
L Q D,b,nu,bjjE,"b -- (b) -- B -- (E) -- nu -- [j,j]",2, 2j_l + 1b + MET
L Q D,b,q,bjjE,"b -- (b) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1b + MET
L Q D,b,d,bjjE,"b -- (b) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1b + MET
L Q D_3,b,l,bbjl,"b -- (b) -- B -- (l) -- l -- [j,b]",2, 1j_l + 2b + 1l
L Q D_3,b,q,bbjl,"b -- (b) -- B -- (j) -- q -- [l,b]",2, 1j_l + 2b + 1l
L Q D_3,b,b,jl,"b -- [l,j]",0, 1j_l + 1l
L Q D_3,b,nu,bbjE,"b -- (b) -- B -- (E) -- nu -- [j,b]",2, 1j_l + 2b + MET
L Q D_3,b,q,bbjE,"b -- (b) -- B -- (j) -- q -- [E,b]",2, 1j_l + 2b + MET
L Q D_3,b,b,jE,"b -- [E,j]",0, 1j_l + MET
L Q_3 D,b,l,tbjl,"b -- (b) -- B -- (l) -- l -- [t,j]",2, 1j_l + 1t + 1b + 1l
L Q_3 D,b,t_L,tbjl,"b -- (b) -- B -- (t) -- t_L -- [l,j]",2, 1j_l + 1t + 1b + 1l
L Q_3 D,b,d,tbjl,"b -- (b) -- B -- (j) -- d -- [l,t]",2, 1j_l + 1t + 1b + 1l
L Q_3 D,b,nu,bbjE,"b -- (b) -- B -- (E) -- nu -- [b,j]",2, 1j_l + 2b + MET
L Q_3 D,b,b_L,ttjE,"b -- (t) -- H^+ -- (t) -- b_L -- [E,j]",2, 1j_l + 2t + MET
L Q_3 D,b,b_L,bbjE,"b -- (b) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 2b + MET
L Q_3 D,b,d,bbjE,"b -- (b) -- B -- (j) -- d -- [E,b]",2, 1j_l + 2b + MET
L Q_3 D_3,b,l,tbbl,"b -- (b) -- B -- (l) -- l -- [t,b]",2, 1t + 2b + 1l
L Q_3 D_3,b,t_L,tbbl,"b -- (b) -- B -- (t) -- t_L -- [l,b]",2, 1t + 2b + 1l
L Q_3 D_3,b,b,tl,"b -- [l,t]",0, 1t + 1l
L Q_3 D_3,b,nu,bbbE,"b -- (b) -- B -- (E) -- nu -- [b,b]",2, 3b + MET
L Q_3 D_3,b,b_L,ttbE,"b -- (t) -- H^+ -- (t) -- b_L -- [E,b]",2, 2t + 1b + MET
L Q_3 D_3,b,b_L,bbbE,"b -- (b) -- B -- (b) -- b_L -- [E,b]",2, 3b + MET
L Q_3 D_3,b,b,bE,"b -- [E,b]",0, 1b + MET
L_3 Q D,b,tau_L,bjjT,"b -- (b) -- B -- (T) -- tau_L -- [j,j]",2, 2j_l + 1b + 1tau
L_3 Q D,b,q,bjjT,"b -- (b) -- B -- (j) -- q -- [T,j]",2, 2j_l + 1b + 1tau
L_3 Q D,b,d,bjjT,"b -- (b) -- B -- (j) -- d -- [T,j]",2, 2j_l + 1b + 1tau
L_3 Q D,b,nu_tau,bjjE,"b -- (b) -- B -- (E) -- nu_tau -- [j,j]",2, 2j_l + 1b + MET
L_3 Q D,b,q,bjjE,"b -- (b) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1b + MET
L_3 Q D,b,d,bjjE,"b -- (b) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1b + MET
L_3 Q D_3,b,tau_L,bbjT,"b -- (b) -- B -- (T) -- tau_L -- [j,b]",2, 1j_l + 2b + 1tau
L_3 Q D_3,b,q,bbjT,"b -- (b) -- B -- (j) -- q -- [T,b]",2, 1j_l + 2b + 1tau
L_3 Q D_3,b,b,jT,"b -- [T,j]",0, 1j_l + 1tau
L_3 Q D_3,b,nu_tau,bbjE,"b -- (b) -- B -- (E) -- nu_tau -- [j,b]",2, 1j_l + 2b + MET
L_3 Q D_3,b,q,bbjE,"b -- (b) -- B -- (j) -- q -- [E,b]",2, 1j_l + 2b + MET
L_3 Q D_3,b,b,jE,"b -- [E,j]",0, 1j_l + MET
L_3 Q_3 D,b,tau_L,tbjT,"b -- (b) -- B -- (T) -- tau_L -- [t,j]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D,b,t_L,tbjT,"b -- (b) -- B -- (t) -- t_L -- [T,j]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D,b,d,tbjT,"b -- (b) -- B -- (j) -- d -- [T,t]",2, 1j_l + 1t + 1b + 1tau
L_3 Q_3 D,b,nu_tau,bbjE,"b -- (b) -- B -- (E) -- nu_tau -- [b,j]",2, 1j_l + 2b + MET
L_3 Q_3 D,b,b_L,ttjE,"b -- (t) -- H^+ -- (t) -- b_L -- [E,j]",2, 1j_l + 2t + MET
L_3 Q_3 D,b,b_L,bbjE,"b -- (b) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 2b + MET
L_3 Q_3 D,b,d,bbjE,"b -- (b) -- B -- (j) -- d -- [E,b]",2, 1j_l + 2b + MET
L_3 Q_3 D_3,b,tau_L,tbbT,"b -- (b) -- B -- (T) -- tau_L -- [t,b]",2, 1t + 2b + 1tau
L_3 Q_3 D_3,b,t_L,tbbT,"b -- (b) -- B -- (t) -- t_L -- [T,b]",2, 1t + 2b + 1tau
L_3 Q_3 D_3,b,b,tT,"b -- [T,t]",0, 1t + 1tau
L_3 Q_3 D_3,b,nu_tau,bbbE,"b -- (b) -- B -- (E) -- nu_tau -- [b,b]",2, 3b + MET
L_3 Q_3 D_3,b,b_L,ttbE,"b -- (t) -- H^+ -- (t) -- b_L -- [E,b]",2, 2t + 1b + MET
L_3 Q_3 D_3,b,b_L,bbbE,"b -- (b) -- B -- (b) -- b_L -- [E,b]",2, 3b + MET
L_3 Q_3 D_3,b,b,bE,"b -- [E,b]",0, 1b + MET
L Q D,tau_L,l,jjTl,"tau_L -- (T) -- B -- (l) -- l -- [j,j]",2, 2j_l + 1l + 1tau
L Q D,tau_L,l,jjE,"tau_L -- (E) -- W^+ -- (E) -- l -- [j,j]",2, 2j_l + MET
L Q D,tau_L,q,jjTl,"tau_L -- (T) -- B -- (j) -- q -- [l,j]",2, 2j_l + 1l + 1tau
L Q D,tau_L,q,jjlE,"tau_L -- (E) -- W^+ -- (j) -- q -- [l,j]",2, 2j_l + 1l + MET
L Q D,tau_L,d,jjTl,"tau_L -- (T) -- B -- (j) -- d -- [l,j]",2, 2j_l + 1l + 1tau
L Q D,tau_L,nu,jjTE,"tau_L -- (T) -- B -- (E) -- nu -- [j,j]",2, 2j_l + 1tau + MET
L Q D,tau_L,nu,jjlE,"tau_L -- (E) -- W^+ -- (l) -- nu -- [j,j]",2, 2j_l + 1l + MET
L Q D,tau_L,q,jjTE,"tau_L -- (T) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1tau + MET
L Q D,tau_L,q,jjE,"tau_L -- (E) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + MET
L Q D,tau_L,d,jjTE,"tau_L -- (T) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1tau + MET
L Q D_3,tau_L,l,bjTl,"tau_L -- (T) -- B -- (l) -- l -- [j,b]",2, 1j_l + 1b + 1l + 1tau
L Q D_3,tau_L,l,bjE,"tau_L -- (E) -- W^+ -- (E) -- l -- [j,b]",2, 1j_l + 1b + MET
L Q D_3,tau_L,q,bjTl,"tau_L -- (T) -- B -- (j) -- q -- [l,b]",2, 1j_l + 1b + 1l + 1tau
L Q D_3,tau_L,q,bjlE,"tau_L -- (E) -- W^+ -- (j) -- q -- [l,b]",2, 1j_l + 1b + 1l + MET
L Q D_3,tau_L,b,bjTl,"tau_L -- (T) -- B -- (b) -- b -- [l,j]",2, 1j_l + 1b + 1l + 1tau
L Q D_3,tau_L,nu,bjTE,"tau_L -- (T) -- B -- (E) -- nu -- [j,b]",2, 1j_l + 1b + 1tau + MET
L Q D_3,tau_L,nu,bjlE,"tau_L -- (E) -- W^+ -- (l) -- nu -- [j,b]",2, 1j_l + 1b + 1l + MET
L Q D_3,tau_L,q,bjTE,"tau_L -- (T) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1b + 1tau + MET
L Q D_3,tau_L,q,bjE,"tau_L -- (E) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 1b + MET
L Q D_3,tau_L,b,bjTE,"tau_L -- (T) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1b + 1tau + MET
L Q_3 D,tau_L,l,tjTl,"tau_L -- (T) -- B -- (l) -- l -- [t,j]",2, 1j_l + 1t + 1l + 1tau
L Q_3 D,tau_L,l,tjE,"tau_L -- (E) -- W^+ -- (E) -- l -- [t,j]",2, 1j_l + 1t + MET
L Q_3 D,tau_L,t_L,bjlE,"tau_L -- (E) -- W^+ -- (b) -- t_L -- [l,j]",2, 1j_l + 1b + 1l + MET
L Q_3 D,tau_L,t_L,tjTl,"tau_L -- (T) -- B -- (t) -- t_L -- [l,j]",2, 1j_l + 1t + 1l + 1tau
L Q_3 D,tau_L,d,tjTl,"tau_L -- (T) -- B -- (j) -- d -- [l,t]",2, 1j_l + 1t + 1l + 1tau
L Q_3 D,tau_L,nu,bjTE,"tau_L -- (T) -- B -- (E) -- nu -- [b,j]",2, 1j_l + 1b + 1tau + MET
L Q_3 D,tau_L,nu,bjlE,"tau_L -- (E) -- W^+ -- (l) -- nu -- [b,j]",2, 1j_l + 1b + 1l + MET
L Q_3 D,tau_L,b_L,bjTE,"tau_L -- (T) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1b + 1tau + MET
L Q_3 D,tau_L,b_L,tjE,"tau_L -- (E) -- W^+ -- (t) -- b_L -- [E,j]",2, 1j_l + 1t + MET
L Q_3 D,tau_L,d,bjTE,"tau_L -- (T) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1b + 1tau + MET
L Q_3 D_3,tau_L,l,tbTl,"tau_L -- (T) -- B -- (l) -- l -- [t,b]",2, 1t + 1b + 1l + 1tau
L Q_3 D_3,tau_L,l,tbE,"tau_L -- (E) -- W^+ -- (E) -- l -- [t,b]",2, 1t + 1b + MET
L Q_3 D_3,tau_L,t_L,bblE,"tau_L -- (E) -- W^+ -- (b) -- t_L -- [l,b]",2, 2b + 1l + MET
L Q_3 D_3,tau_L,t_L,tbTl,"tau_L -- (T) -- B -- (t) -- t_L -- [l,b]",2, 1t + 1b + 1l + 1tau
L Q_3 D_3,tau_L,b,tbTl,"tau_L -- (T) -- B -- (b) -- b -- [l,t]",2, 1t + 1b + 1l + 1tau
L Q_3 D_3,tau_L,nu,bbTE,"tau_L -- (T) -- B -- (E) -- nu -- [b,b]",2, 2b + 1tau + MET
L Q_3 D_3,tau_L,nu,bblE,"tau_L -- (E) -- W^+ -- (l) -- nu -- [b,b]",2, 2b + 1l + MET
L Q_3 D_3,tau_L,b_L,bbTE,"tau_L -- (T) -- B -- (b) -- b_L -- [E,b]",2, 2b + 1tau + MET
L Q_3 D_3,tau_L,b_L,tbE,"tau_L -- (E) -- W^+ -- (t) -- b_L -- [E,b]",2, 1t + 1b + MET
L Q_3 D_3,tau_L,b,bbTE,"tau_L -- (T) -- B -- (b) -- b -- [E,b]",2, 2b + 1tau + MET
L_3 Q D,tau_L,tau_L,jj,"tau_L -- [j,j]",0, 2j_l
L_3 Q D,tau_L,q,jjTT,"tau_L -- (T) -- B -- (j) -- q -- [T,j]",2, 2j_l + 2tau
L_3 Q D,tau_L,q,jjTE,"tau_L -- (E) -- W^+ -- (j) -- q -- [T,j]",2, 2j_l + 1tau + MET
L_3 Q D,tau_L,d,jjTT,"tau_L -- (T) -- B -- (j) -- d -- [T,j]",2, 2j_l + 2tau
L_3 Q D,tau_L,q,jjTE,"tau_L -- (T) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1tau + MET
L_3 Q D,tau_L,q,jjE,"tau_L -- (E) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + MET
L_3 Q D,tau_L,d,jjTE,"tau_L -- (T) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1tau + MET
L_3 Q D_3,tau_L,tau_L,bj,"tau_L -- [j,b]",0, 1j_l + 1b
L_3 Q D_3,tau_L,q,bjTT,"tau_L -- (T) -- B -- (j) -- q -- [T,b]",2, 1j_l + 1b + 2tau
L_3 Q D_3,tau_L,q,bjTE,"tau_L -- (E) -- W^+ -- (j) -- q -- [T,b]",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,tau_L,b,bjTT,"tau_L -- (T) -- B -- (b) -- b -- [T,j]",2, 1j_l + 1b + 2tau
L_3 Q D_3,tau_L,q,bjTE,"tau_L -- (T) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,tau_L,q,bjE,"tau_L -- (E) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 1b + MET
L_3 Q D_3,tau_L,b,bjTE,"tau_L -- (T) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1b + 1tau + MET
L_3 Q_3 D,tau_L,tau_L,tj,"tau_L -- [t,j]",0, 1j_l + 1t
L_3 Q_3 D,tau_L,t_L,bjTE,"tau_L -- (E) -- W^+ -- (b) -- t_L -- [T,j]",2, 1j_l + 1b + 1tau + MET
L_3 Q_3 D,tau_L,t_L,tjTT,"tau_L -- (T) -- B -- (t) -- t_L -- [T,j]",2, 1j_l + 1t + 2tau
L_3 Q_3 D,tau_L,d,tjTT,"tau_L -- (T) -- B -- (j) -- d -- [T,t]",2, 1j_l + 1t + 2tau
L_3 Q_3 D,tau_L,b_L,bjTE,"tau_L -- (T) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1b + 1tau + MET
L_3 Q_3 D,tau_L,b_L,tjE,"tau_L -- (E) -- W^+ -- (t) -- b_L -- [E,j]",2, 1j_l + 1t + MET
L_3 Q_3 D,tau_L,d,bjTE,"tau_L -- (T) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1b + 1tau + MET
L_3 Q_3 D_3,tau_L,tau_L,tb,"tau_L -- [t,b]",0, 1t + 1b
L_3 Q_3 D_3,tau_L,t_L,bbTE,"tau_L -- (E) -- W^+ -- (b) -- t_L -- [T,b]",2, 2b + 1tau + MET
L_3 Q_3 D_3,tau_L,t_L,tbTT,"tau_L -- (T) -- B -- (t) -- t_L -- [T,b]",2, 1t + 1b + 2tau
L_3 Q_3 D_3,tau_L,b,tbTT,"tau_L -- (T) -- B -- (b) -- b -- [T,t]",2, 1t + 1b + 2tau
L_3 Q_3 D_3,tau_L,b_L,bbTE,"tau_L -- (T) -- B -- (b) -- b_L -- [E,b]",2, 2b + 1tau + MET
L_3 Q_3 D_3,tau_L,b_L,tbE,"tau_L -- (E) -- W^+ -- (t) -- b_L -- [E,b]",2, 1t + 1b + MET
L_3 Q_3 D_3,tau_L,b,bbTE,"tau_L -- (T) -- B -- (b) -- b -- [E,b]",2, 2b + 1tau + MET
L Q D,nu_tau,l,jjTE,"nu_tau -- (T) -- W^+ -- (E) -- l -- [j,j]",2, 2j_l + 1tau + MET
L Q D,nu_tau,l,jjlE,"nu_tau -- (E) -- B -- (l) -- l -- [j,j]",2, 2j_l + 1l + MET
L Q D,nu_tau,q,jjTl,"nu_tau -- (T) -- W^+ -- (j) -- q -- [l,j]",2, 2j_l + 1l + 1tau
L Q D,nu_tau,q,jjlE,"nu_tau -- (E) -- B -- (j) -- q -- [l,j]",2, 2j_l + 1l + MET
L Q D,nu_tau,d,jjlE,"nu_tau -- (E) -- B -- (j) -- d -- [l,j]",2, 2j_l + 1l + MET
L Q D,nu_tau,nu,jjTl,"nu_tau -- (T) -- W^+ -- (l) -- nu -- [j,j]",2, 2j_l + 1l + 1tau
L Q D,nu_tau,nu,jjE,"nu_tau -- (E) -- B -- (E) -- nu -- [j,j]",2, 2j_l + MET
L Q D,nu_tau,q,jjTE,"nu_tau -- (T) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + 1tau + MET
L Q D,nu_tau,q,jjE,"nu_tau -- (E) -- B -- (j) -- q -- [E,j]",2, 2j_l + MET
L Q D,nu_tau,d,jjE,"nu_tau -- (E) -- B -- (j) -- d -- [E,j]",2, 2j_l + MET
L Q D_3,nu_tau,l,bjTE,"nu_tau -- (T) -- W^+ -- (E) -- l -- [j,b]",2, 1j_l + 1b + 1tau + MET
L Q D_3,nu_tau,l,bjlE,"nu_tau -- (E) -- B -- (l) -- l -- [j,b]",2, 1j_l + 1b + 1l + MET
L Q D_3,nu_tau,q,bjTl,"nu_tau -- (T) -- W^+ -- (j) -- q -- [l,b]",2, 1j_l + 1b + 1l + 1tau
L Q D_3,nu_tau,q,bjlE,"nu_tau -- (E) -- B -- (j) -- q -- [l,b]",2, 1j_l + 1b + 1l + MET
L Q D_3,nu_tau,b,bjlE,"nu_tau -- (E) -- B -- (b) -- b -- [l,j]",2, 1j_l + 1b + 1l + MET
L Q D_3,nu_tau,nu,bjTl,"nu_tau -- (T) -- W^+ -- (l) -- nu -- [j,b]",2, 1j_l + 1b + 1l + 1tau
L Q D_3,nu_tau,nu,bjE,"nu_tau -- (E) -- B -- (E) -- nu -- [j,b]",2, 1j_l + 1b + MET
L Q D_3,nu_tau,q,bjTE,"nu_tau -- (T) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 1b + 1tau + MET
L Q D_3,nu_tau,q,bjE,"nu_tau -- (E) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1b + MET
L Q D_3,nu_tau,b,bjE,"nu_tau -- (E) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1b + MET
L Q_3 D,nu_tau,l,tjTE,"nu_tau -- (T) -- W^+ -- (E) -- l -- [t,j]",2, 1j_l + 1t + 1tau + MET
L Q_3 D,nu_tau,l,tjlE,"nu_tau -- (E) -- B -- (l) -- l -- [t,j]",2, 1j_l + 1t + 1l + MET
L Q_3 D,nu_tau,t_L,bjTl,"nu_tau -- (T) -- W^+ -- (b) -- t_L -- [l,j]",2, 1j_l + 1b + 1l + 1tau
L Q_3 D,nu_tau,t_L,tjlE,"nu_tau -- (E) -- B -- (t) -- t_L -- [l,j]",2, 1j_l + 1t + 1l + MET
L Q_3 D,nu_tau,d,tjlE,"nu_tau -- (E) -- B -- (j) -- d -- [l,t]",2, 1j_l + 1t + 1l + MET
L Q_3 D,nu_tau,nu,bjTl,"nu_tau -- (T) -- W^+ -- (l) -- nu -- [b,j]",2, 1j_l + 1b + 1l + 1tau
L Q_3 D,nu_tau,nu,bjE,"nu_tau -- (E) -- B -- (E) -- nu -- [b,j]",2, 1j_l + 1b + MET
L Q_3 D,nu_tau,b_L,bjE,"nu_tau -- (E) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1b + MET
L Q_3 D,nu_tau,b_L,tjTE,"nu_tau -- (T) -- W^+ -- (t) -- b_L -- [E,j]",2, 1j_l + 1t + 1tau + MET
L Q_3 D,nu_tau,d,bjE,"nu_tau -- (E) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1b + MET
L Q_3 D_3,nu_tau,l,tbTE,"nu_tau -- (T) -- W^+ -- (E) -- l -- [t,b]",2, 1t + 1b + 1tau + MET
L Q_3 D_3,nu_tau,l,tblE,"nu_tau -- (E) -- B -- (l) -- l -- [t,b]",2, 1t + 1b + 1l + MET
L Q_3 D_3,nu_tau,t_L,bbTl,"nu_tau -- (T) -- W^+ -- (b) -- t_L -- [l,b]",2, 2b + 1l + 1tau
L Q_3 D_3,nu_tau,t_L,tblE,"nu_tau -- (E) -- B -- (t) -- t_L -- [l,b]",2, 1t + 1b + 1l + MET
L Q_3 D_3,nu_tau,b,tblE,"nu_tau -- (E) -- B -- (b) -- b -- [l,t]",2, 1t + 1b + 1l + MET
L Q_3 D_3,nu_tau,nu,bbTl,"nu_tau -- (T) -- W^+ -- (l) -- nu -- [b,b]",2, 2b + 1l + 1tau
L Q_3 D_3,nu_tau,nu,bbE,"nu_tau -- (E) -- B -- (E) -- nu -- [b,b]",2, 2b + MET
L Q_3 D_3,nu_tau,b_L,bbE,"nu_tau -- (E) -- B -- (b) -- b_L -- [E,b]",2, 2b + MET
L Q_3 D_3,nu_tau,b_L,tbTE,"nu_tau -- (T) -- W^+ -- (t) -- b_L -- [E,b]",2, 1t + 1b + 1tau + MET
L Q_3 D_3,nu_tau,b,bbE,"nu_tau -- (E) -- B -- (b) -- b -- [E,b]",2, 2b + MET
L_3 Q D,nu_tau,q,jjTT,"nu_tau -- (T) -- W^+ -- (j) -- q -- [T,j]",2, 2j_l + 2tau
L_3 Q D,nu_tau,q,jjTE,"nu_tau -- (E) -- B -- (j) -- q -- [T,j]",2, 2j_l + 1tau + MET
L_3 Q D,nu_tau,d,jjTE,"nu_tau -- (E) -- B -- (j) -- d -- [T,j]",2, 2j_l + 1tau + MET
L_3 Q D,nu_tau,nu_tau,jj,"nu_tau -- [j,j]",0, 2j_l
L_3 Q D,nu_tau,q,jjTE,"nu_tau -- (T) -- W^+ -- (j) -- q -- [E,j]",2, 2j_l + 1tau + MET
L_3 Q D,nu_tau,q,jjE,"nu_tau -- (E) -- B -- (j) -- q -- [E,j]",2, 2j_l + MET
L_3 Q D,nu_tau,d,jjE,"nu_tau -- (E) -- B -- (j) -- d -- [E,j]",2, 2j_l + MET
L_3 Q D_3,nu_tau,q,bjTT,"nu_tau -- (T) -- W^+ -- (j) -- q -- [T,b]",2, 1j_l + 1b + 2tau
L_3 Q D_3,nu_tau,q,bjTE,"nu_tau -- (E) -- B -- (j) -- q -- [T,b]",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,nu_tau,b,bjTE,"nu_tau -- (E) -- B -- (b) -- b -- [T,j]",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,nu_tau,nu_tau,bj,"nu_tau -- [j,b]",0, 1j_l + 1b
L_3 Q D_3,nu_tau,q,bjTE,"nu_tau -- (T) -- W^+ -- (j) -- q -- [E,b]",2, 1j_l + 1b + 1tau + MET
L_3 Q D_3,nu_tau,q,bjE,"nu_tau -- (E) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1b + MET
L_3 Q D_3,nu_tau,b,bjE,"nu_tau -- (E) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1b + MET
L_3 Q_3 D,nu_tau,t_L,bjTT,"nu_tau -- (T) -- W^+ -- (b) -- t_L -- [T,j]",2, 1j_l + 1b + 2tau
L_3 Q_3 D,nu_tau,t_L,tjTE,"nu_tau -- (E) -- B -- (t) -- t_L -- [T,j]",2, 1j_l + 1t + 1tau + MET
L_3 Q_3 D,nu_tau,d,tjTE,"nu_tau -- (E) -- B -- (j) -- d -- [T,t]",2, 1j_l + 1t + 1tau + MET
L_3 Q_3 D,nu_tau,nu_tau,bj,"nu_tau -- [b,j]",0, 1j_l + 1b
L_3 Q_3 D,nu_tau,b_L,bjE,"nu_tau -- (E) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1b + MET
L_3 Q_3 D,nu_tau,b_L,tjTE,"nu_tau -- (T) -- W^+ -- (t) -- b_L -- [E,j]",2, 1j_l + 1t + 1tau + MET
L_3 Q_3 D,nu_tau,d,bjE,"nu_tau -- (E) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1b + MET
L_3 Q_3 D_3,nu_tau,t_L,bbTT,"nu_tau -- (T) -- W^+ -- (b) -- t_L -- [T,b]",2, 2b + 2tau
L_3 Q_3 D_3,nu_tau,t_L,tbTE,"nu_tau -- (E) -- B -- (t) -- t_L -- [T,b]",2, 1t + 1b + 1tau + MET
L_3 Q_3 D_3,nu_tau,b,tbTE,"nu_tau -- (E) -- B -- (b) -- b -- [T,t]",2, 1t + 1b + 1tau + MET
L_3 Q_3 D_3,nu_tau,nu_tau,bb,"nu_tau -- [b,b]",0, 2b
L_3 Q_3 D_3,nu_tau,b_L,bbE,"nu_tau -- (E) -- B -- (b) -- b_L -- [E,b]",2, 2b + MET
L_3 Q_3 D_3,nu_tau,b_L,tbTE,"nu_tau -- (T) -- W^+ -- (t) -- b_L -- [E,b]",2, 1t + 1b + 1tau + MET
L_3 Q_3 D_3,nu_tau,b,bbE,"nu_tau -- (E) -- B -- (b) -- b -- [E,b]",2, 2b + MET
L Q D,tau,l,jjTl,"tau -- (T) -- B -- (l) -- l -- [j,j]",2, 2j_l + 1l + 1tau
L Q D,tau,q,jjTl,"tau -- (T) -- B -- (j) -- q -- [l,j]",2, 2j_l + 1l + 1tau
L Q D,tau,d,jjTl,"tau -- (T) -- B -- (j) -- d -- [l,j]",2, 2j_l + 1l + 1tau
L Q D,tau,nu,jjTE,"tau -- (T) -- B -- (E) -- nu -- [j,j]",2, 2j_l + 1tau + MET
L Q D,tau,q,jjTE,"tau -- (T) -- B -- (j) -- q -- [E,j]",2, 2j_l + 1tau + MET
L Q D,tau,d,jjTE,"tau -- (T) -- B -- (j) -- d -- [E,j]",2, 2j_l + 1tau + MET
L Q D_3,tau,l,bjTl,"tau -- (T) -- B -- (l) -- l -- [j,b]",2, 1j_l + 1b + 1l + 1tau
L Q D_3,tau,q,bjTl,"tau -- (T) -- B -- (j) -- q -- [l,b]",2, 1j_l + 1b + 1l + 1tau
L Q D_3,tau,b,bjTl,"tau -- (T) -- B -- (b) -- b -- [l,j]",2, 1j_l + 1b + 1l + 1tau
L Q D_3,tau,nu,bjTE,"tau -- (T) -- B -- (E) -- nu -- [j,b]",2, 1j_l + 1b + 1tau + MET
L Q D_3,tau,q,bjTE,"tau -- (T) -- B -- (j) -- q -- [E,b]",2, 1j_l + 1b + 1tau + MET
L Q D_3,tau,b,bjTE,"tau -- (T) -- B -- (b) -- b -- [E,j]",2, 1j_l + 1b + 1tau + MET
L Q_3 D,tau,l,tjTl,"tau -- (T) -- B -- (l) -- l -- [t,j]",2, 1j_l + 1t + 1l + 1tau
L Q_3 D,tau,t_L,tjTl,"tau -- (T) -- B -- (t) -- t_L -- [l,j]",2, 1j_l + 1t + 1l + 1tau
L Q_3 D,tau,d,tjTl,"tau -- (T) -- B -- (j) -- d -- [l,t]",2, 1j_l + 1t + 1l + 1tau
L Q_3 D,tau,nu,bjTE,"tau -- (T) -- B -- (E) -- nu -- [b,j]",2, 1j_l + 1b + 1tau + MET
L Q_3 D,tau,b_L,bjTE,"tau -- (T) -- B -- (b) -- b_L -- [E,j]",2, 1j_l + 1b + 1tau + MET
L Q_3 D,tau,d,bjTE,"tau -- (T) -- B -- (j) -- d -- [E,b]",2, 1j_l + 1b + 1tau + MET
L Q_3 D_3,tau,l,tbTl,"tau -- (T) -- B -- (l) -- l -- [t,b]",2, 1t + 1b + 1l + 1tau
L Q_3 D_3,tau,t_L,tbTl,"tau -- (T) -- B -- (t) -- t_L -- [l,b]",2, 1t + 1b + 1l + 1tau
