Category,LSP,decays via,Signatures,Chain,NV_cascade,Signatures (ER)
L L E,B,l,llX,"['B -- (l) -- l -- [X,l]']",1, 2l + MET
L L E,B,nu,llX,"['B -- (X) -- nu -- [l,l]']",1, 2l + MET
L L E,B,e,llX,"['B -- (l) -- e -- [l,X]']",1, 2l + MET
L_3 L E,B,l,llX,"['B -- (l) -- l -- [X,l]']",1, 2l + MET
L_3 L E,B,nu_tau,llX,"['B -- (X) -- nu_tau -- [l,l]']",1, 2l + MET
L_3 L E,B,e,llX,"['B -- (l) -- e -- [l,X]']",1, 2l + MET
L_3 L E,B,tau_L,TlX,"['B -- (T) -- tau_L -- [X,l]']",1, 1l + 1tau + MET
L_3 L E,B,nu,TlX,"['B -- (X) -- nu -- [T,l]']",1, 1l + 1tau + MET
L_3 L E,B,e,TlX,"['B -- (l) -- e -- [T,X]']",1, 1l + 1tau + MET
L L E_3,B,l,TlX,"['B -- (l) -- l -- [X,T]']",1, 1l + 1tau + MET
L L E_3,B,nu,TlX,"['B -- (X) -- nu -- [l,T]']",1, 1l + 1tau + MET
L L E_3,B,tau,TlX,"['B -- (T) -- tau -- [l,X]']",1, 1l + 1tau + MET
L_3 L E_3,B,l,TlX,"['B -- (l) -- l -- [X,T]']",1, 1l + 1tau + MET
L_3 L E_3,B,nu_tau,TlX,"['B -- (X) -- nu_tau -- [l,T]']",1, 1l + 1tau + MET
L_3 L E_3,B,tau,TlX,"['B -- (T) -- tau -- [l,X]']",1, 1l + 1tau + MET
L_3 L E_3,B,tau_L,TTX,"['B -- (T) -- tau_L -- [X,T]']",1, 2tau + MET
L_3 L E_3,B,nu,TTX,"['B -- (X) -- nu -- [T,T]']",1, 2tau + MET
L_3 L E_3,B,tau,TTX,"['B -- (T) -- tau -- [T,X]']",1, 2tau + MET
L L E,W^+,l,lX,"['W^+ -- (X) -- l -- [X,l]']",1, 1l + MET
L L E,W^+,nu,lll,"['W^+ -- (l) -- nu -- [l,l]']",1, 3l
L L E,W^+,e,lllX,"['W^+ -- (l) -- nu -- (X) -- B -- (l) -- e -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (l) -- e -- [l,X]']",3, 3l + MET
L L E,W^+,e,TllX,"['W^+ -- (T) -- nu_tau -- (X) -- B -- (l) -- e -- [l,X]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",3, 2l + 1tau + MET
L L E,W^+,e,vvllX,"['W^+ -- (v) -- H^0 -- (v) -- B -- (l) -- e -- [l,X]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']",3, 2l + 2v + MET
L L E,W^+,e,tbllX,"['W^+ -- (b) -- t_L -- (t) -- B -- (l) -- e -- [l,X]', 'W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",3, 1t + 1b + 2l + MET
L L E,W^+,e,jjllX,"['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",3, 2j_l + 2l + MET
L_3 L E,W^+,l,lX,"['W^+ -- (X) -- l -- [X,l]']",1, 1l + MET
L_3 L E,W^+,nu_tau,Tll,"['W^+ -- (T) -- nu_tau -- [l,l]']",1, 2l + 1tau
L_3 L E,W^+,e,lllX,"['W^+ -- (l) -- nu -- (X) -- B -- (l) -- e -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (l) -- e -- [l,X]']",3, 3l + MET
L_3 L E,W^+,e,TllX,"['W^+ -- (T) -- nu_tau -- (X) -- B -- (l) -- e -- [l,X]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",3, 2l + 1tau + MET
L_3 L E,W^+,e,vvllX,"['W^+ -- (v) -- H^0 -- (v) -- B -- (l) -- e -- [l,X]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]']",3, 2l + 2v + MET
L_3 L E,W^+,e,tbllX,"['W^+ -- (b) -- t_L -- (t) -- B -- (l) -- e -- [l,X]', 'W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",3, 1t + 1b + 2l + MET
L_3 L E,W^+,e,jjllX,"['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",3, 2j_l + 2l + MET
L_3 L E,W^+,tau_L,lX,"['W^+ -- (X) -- tau_L -- [X,l]']",1, 1l + MET
L_3 L E,W^+,nu,Tll,"['W^+ -- (l) -- nu -- [T,l]']",1, 2l + 1tau
L_3 L E,W^+,e,TllX,"['W^+ -- (l) -- nu -- (X) -- B -- (l) -- e -- [T,X]', 'W^+ -- (X) -- l -- (l) -- B -- (l) -- e -- [T,X]']",3, 2l + 1tau + MET
L_3 L E,W^+,e,TTlX,"['W^+ -- (T) -- nu_tau -- (X) -- B -- (l) -- e -- [T,X]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (l) -- e -- [T,X]']",3, 1l + 2tau + MET
L_3 L E,W^+,e,vvTlX,"['W^+ -- (v) -- H^0 -- (v) -- B -- (l) -- e -- [T,X]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [T,X]']",3, 1l + 1tau + 2v + MET
L_3 L E,W^+,e,tbTlX,"['W^+ -- (b) -- t_L -- (t) -- B -- (l) -- e -- [T,X]', 'W^+ -- (t) -- b_L -- (b) -- B -- (l) -- e -- [T,X]']",3, 1t + 1b + 1l + 1tau + MET
L_3 L E,W^+,e,jjTlX,"['W^+ -- (j) -- q -- (j) -- B -- (l) -- e -- [T,X]']",3, 2j_l + 1l + 1tau + MET
L L E_3,W^+,l,TX,"['W^+ -- (X) -- l -- [X,T]']",1, 1tau + MET
L L E_3,W^+,nu,Tll,"['W^+ -- (l) -- nu -- [l,T]']",1, 2l + 1tau
L L E_3,W^+,tau,tbTlX,"['W^+ -- (b) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']",3, 1t + 1b + 1l + 1tau + MET
L L E_3,W^+,tau,vvTlX,"['W^+ -- (v) -- H^0 -- (v) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",3, 1l + 1tau + 2v + MET
L L E_3,W^+,tau,TllX,"['W^+ -- (l) -- nu -- (X) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",3, 2l + 1tau + MET
L L E_3,W^+,tau,TTlX,"['W^+ -- (T) -- nu_tau -- (X) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",3, 1l + 2tau + MET
L L E_3,W^+,tau,jjTlX,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",3, 2j_l + 1l + 1tau + MET
L_3 L E_3,W^+,l,TX,"['W^+ -- (X) -- l -- [X,T]']",1, 1tau + MET
L_3 L E_3,W^+,nu_tau,TTl,"['W^+ -- (T) -- nu_tau -- [l,T]']",1, 1l + 2tau
L_3 L E_3,W^+,tau,tbTlX,"['W^+ -- (b) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']",3, 1t + 1b + 1l + 1tau + MET
L_3 L E_3,W^+,tau,vvTlX,"['W^+ -- (v) -- H^0 -- (v) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",3, 1l + 1tau + 2v + MET
L_3 L E_3,W^+,tau,TllX,"['W^+ -- (l) -- nu -- (X) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",3, 2l + 1tau + MET
L_3 L E_3,W^+,tau,TTlX,"['W^+ -- (T) -- nu_tau -- (X) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",3, 1l + 2tau + MET
L_3 L E_3,W^+,tau,jjTlX,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",3, 2j_l + 1l + 1tau + MET
L_3 L E_3,W^+,tau_L,TX,"['W^+ -- (X) -- tau_L -- [X,T]']",1, 1tau + MET
L_3 L E_3,W^+,nu,TTl,"['W^+ -- (l) -- nu -- [T,T]']",1, 1l + 2tau
L_3 L E_3,W^+,tau,tbTTX,"['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [T,X]', 'W^+ -- (b) -- t_L -- (t) -- B -- (T) -- tau -- [T,X]']",3, 1t + 1b + 2tau + MET
L_3 L E_3,W^+,tau,vvTTX,"['W^+ -- (v) -- H^0 -- (v) -- B -- (T) -- tau -- [T,X]', 'W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']",3, 2tau + 2v + MET
L_3 L E_3,W^+,tau,TTlX,"['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]', 'W^+ -- (l) -- nu -- (X) -- B -- (T) -- tau -- [T,X]']",3, 1l + 2tau + MET
L_3 L E_3,W^+,tau,TTTX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]', 'W^+ -- (T) -- nu_tau -- (X) -- B -- (T) -- tau -- [T,X]']",3, 3tau + MET
L_3 L E_3,W^+,tau,jjTTX,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']",3, 2j_l + 2tau + MET
L L E,W^0,l,llX,"['W^0 -- (l) -- l -- [X,l]']",1, 2l + MET
L L E,W^0,nu,llX,"['W^0 -- (X) -- nu -- [l,l]']",1, 2l + MET
L L E,W^0,e,llllX,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [l,X]']",3, 4l + MET
L L E,W^0,e,llX,"['W^0 -- (X) -- nu_tau -- (X) -- B -- (l) -- e -- [l,X]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']",3, 2l + MET
L L E,W^0,e,vvllX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]', 'W^0 -- (v) -- H^0 -- (v) -- B -- (l) -- e -- [l,X]']",3, 2l + 2v + MET
L L E,W^0,e,bbllX,"['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",3, 2b + 2l + MET
L L E,W^0,e,TTllX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",3, 2l + 2tau + MET
L L E,W^0,e,ttllX,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']",3, 2t + 2l + MET
L L E,W^0,e,jjllX,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",3, 2j_l + 2l + MET
L_3 L E,W^0,l,llX,"['W^0 -- (l) -- l -- [X,l]']",1, 2l + MET
L_3 L E,W^0,nu_tau,llX,"['W^0 -- (X) -- nu_tau -- [l,l]']",1, 2l + MET
L_3 L E,W^0,e,llllX,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [l,X]']",3, 4l + MET
L_3 L E,W^0,e,llX,"['W^0 -- (X) -- nu_tau -- (X) -- B -- (l) -- e -- [l,X]', 'W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [l,X]']",3, 2l + MET
L_3 L E,W^0,e,vvllX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [l,X]', 'W^0 -- (v) -- H^0 -- (v) -- B -- (l) -- e -- [l,X]']",3, 2l + 2v + MET
L_3 L E,W^0,e,bbllX,"['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",3, 2b + 2l + MET
L_3 L E,W^0,e,TTllX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [l,X]']",3, 2l + 2tau + MET
L_3 L E,W^0,e,ttllX,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]']",3, 2t + 2l + MET
L_3 L E,W^0,e,jjllX,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",3, 2j_l + 2l + MET
L_3 L E,W^0,tau_L,TlX,"['W^0 -- (T) -- tau_L -- [X,l]']",1, 1l + 1tau + MET
L_3 L E,W^0,nu,TlX,"['W^0 -- (X) -- nu -- [T,l]']",1, 1l + 1tau + MET
L_3 L E,W^0,e,TlllX,"['W^0 -- (l) -- l -- (l) -- B -- (l) -- e -- [T,X]']",3, 3l + 1tau + MET
L_3 L E,W^0,e,TlX,"['W^0 -- (X) -- nu -- (X) -- B -- (l) -- e -- [T,X]', 'W^0 -- (X) -- nu_tau -- (X) -- B -- (l) -- e -- [T,X]']",3, 1l + 1tau + MET
L_3 L E,W^0,e,vvTlX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (l) -- e -- [T,X]', 'W^0 -- (v) -- H^0 -- (v) -- B -- (l) -- e -- [T,X]']",3, 1l + 1tau + 2v + MET
L_3 L E,W^0,e,bbTlX,"['W^0 -- (b) -- b_L -- (b) -- B -- (l) -- e -- [T,X]']",3, 2b + 1l + 1tau + MET
L_3 L E,W^0,e,TTTlX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (l) -- e -- [T,X]']",3, 1l + 3tau + MET
L_3 L E,W^0,e,ttTlX,"['W^0 -- (t) -- t_L -- (t) -- B -- (l) -- e -- [T,X]']",3, 2t + 1l + 1tau + MET
L_3 L E,W^0,e,jjTlX,"['W^0 -- (j) -- q -- (j) -- B -- (l) -- e -- [T,X]']",3, 2j_l + 1l + 1tau + MET
L L E_3,W^0,l,TlX,"['W^0 -- (l) -- l -- [X,T]']",1, 1l + 1tau + MET
L L E_3,W^0,nu,TlX,"['W^0 -- (X) -- nu -- [l,T]']",1, 1l + 1tau + MET
L L E_3,W^0,tau,bbTlX,"['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']",3, 2b + 1l + 1tau + MET
L L E_3,W^0,tau,vvTlX,"['W^0 -- (v) -- H^0 -- (v) -- B -- (T) -- tau -- [l,X]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",3, 1l + 1tau + 2v + MET
L L E_3,W^0,tau,ttTlX,"['W^0 -- (t) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]']",3, 2t + 1l + 1tau + MET
L L E_3,W^0,tau,TTTlX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",3, 1l + 3tau + MET
L L E_3,W^0,tau,jjTlX,"['W^0 -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",3, 2j_l + 1l + 1tau + MET
L L E_3,W^0,tau,TlllX,"['W^0 -- (l) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",3, 3l + 1tau + MET
L L E_3,W^0,tau,TlX,"['W^0 -- (X) -- nu -- (X) -- B -- (T) -- tau -- [l,X]', 'W^0 -- (X) -- nu_tau -- (X) -- B -- (T) -- tau -- [l,X]']",3, 1l + 1tau + MET
L_3 L E_3,W^0,l,TlX,"['W^0 -- (l) -- l -- [X,T]']",1, 1l + 1tau + MET
L_3 L E_3,W^0,nu_tau,TlX,"['W^0 -- (X) -- nu_tau -- [l,T]']",1, 1l + 1tau + MET
L_3 L E_3,W^0,tau,bbTlX,"['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']",3, 2b + 1l + 1tau + MET
L_3 L E_3,W^0,tau,vvTlX,"['W^0 -- (v) -- H^0 -- (v) -- B -- (T) -- tau -- [l,X]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [l,X]']",3, 1l + 1tau + 2v + MET
L_3 L E_3,W^0,tau,ttTlX,"['W^0 -- (t) -- t_L -- (t) -- B -- (T) -- tau -- [l,X]']",3, 2t + 1l + 1tau + MET
L_3 L E_3,W^0,tau,TTTlX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]']",3, 1l + 3tau + MET
L_3 L E_3,W^0,tau,jjTlX,"['W^0 -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']",3, 2j_l + 1l + 1tau + MET
L_3 L E_3,W^0,tau,TlllX,"['W^0 -- (l) -- l -- (l) -- B -- (T) -- tau -- [l,X]']",3, 3l + 1tau + MET
L_3 L E_3,W^0,tau,TlX,"['W^0 -- (X) -- nu -- (X) -- B -- (T) -- tau -- [l,X]', 'W^0 -- (X) -- nu_tau -- (X) -- B -- (T) -- tau -- [l,X]']",3, 1l + 1tau + MET
L_3 L E_3,W^0,tau_L,TTX,"['W^0 -- (T) -- tau_L -- [X,T]']",1, 2tau + MET
L_3 L E_3,W^0,nu,TTX,"['W^0 -- (X) -- nu -- [T,T]']",1, 2tau + MET
L_3 L E_3,W^0,tau,bbTTX,"['W^0 -- (b) -- b_L -- (b) -- B -- (T) -- tau -- [T,X]']",3, 2b + 2tau + MET
L_3 L E_3,W^0,tau,vvTTX,"['W^0 -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]', 'W^0 -- (v) -- H^0 -- (v) -- B -- (T) -- tau -- [T,X]']",3, 2tau + 2v + MET
L_3 L E_3,W^0,tau,ttTTX,"['W^0 -- (t) -- t_L -- (t) -- B -- (T) -- tau -- [T,X]']",3, 2t + 2tau + MET
L_3 L E_3,W^0,tau,TTTTX,"['W^0 -- (T) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']",3, 4tau + MET
L_3 L E_3,W^0,tau,jjTTX,"['W^0 -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']",3, 2j_l + 2tau + MET
L_3 L E_3,W^0,tau,TTllX,"['W^0 -- (l) -- l -- (l) -- B -- (T) -- tau -- [T,X]']",3, 2l + 2tau + MET
L_3 L E_3,W^0,tau,TTX,"['W^0 -- (X) -- nu_tau -- (X) -- B -- (T) -- tau -- [T,X]', 'W^0 -- (X) -- nu -- (X) -- B -- (T) -- tau -- [T,X]']",3, 2tau + MET
L L E,G,l,bbllX,"['G -- (b) -- b -- (b) -- B -- (l) -- l -- [X,l]', 'G -- (b) -- b_L -- (b) -- B -- (l) -- l -- [X,l]', 'G -- (b) -- b_L -- (b) -- W^0 -- (l) -- l -- [X,l]']",3, 2b + 2l + MET
L L E,G,l,ttllX,"['G -- (t) -- t -- (t) -- B -- (l) -- l -- [X,l]', 'G -- (t) -- t_L -- (t) -- W^0 -- (l) -- l -- [X,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [X,l]']",3, 2t + 2l + MET
L L E,G,l,jjllX,"['G -- (j) -- q -- (j) -- B -- (l) -- l -- [X,l]', 'G -- (j) -- q -- (j) -- W^0 -- (l) -- l -- [X,l]', 'G -- (j) -- d -- (j) -- B -- (l) -- l -- [X,l]', 'G -- (j) -- u -- (j) -- B -- (l) -- l -- [X,l]']",3, 2j_l + 2l + MET
L L E,G,l,tblX,"['G -- (b) -- b_L -- (t) -- W^+ -- (X) -- l -- [X,l]', 'G -- (t) -- t_L -- (b) -- W^+ -- (X) -- l -- [X,l]']",3, 1t + 1b + 1l + MET
L L E,G,l,jjlX,"['G -- (j) -- q -- (j) -- W^+ -- (X) -- l -- [X,l]']",3, 2j_l + 1l + MET
L L E,G,nu,ttllX,"['G -- (t) -- t_L -- (t) -- B -- (X) -- nu -- [l,l]', 'G -- (t) -- t -- (t) -- B -- (X) -- nu -- [l,l]', 'G -- (t) -- t_L -- (t) -- W^0 -- (X) -- nu -- [l,l]']",3, 2t + 2l + MET
L L E,G,nu,tblll,"['G -- (t) -- t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]', 'G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu -- [l,l]']",3, 1t + 1b + 3l
L L E,G,nu,jjlll,"['G -- (j) -- q -- (j) -- W^+ -- (l) -- nu -- [l,l]']",3, 2j_l + 3l
L L E,G,nu,bbllX,"['G -- (b) -- b -- (b) -- B -- (X) -- nu -- [l,l]', 'G -- (b) -- b_L -- (b) -- W^0 -- (X) -- nu -- [l,l]', 'G -- (b) -- b_L -- (b) -- B -- (X) -- nu -- [l,l]']",3, 2b + 2l + MET
L L E,G,nu,jjllX,"['G -- (j) -- q -- (j) -- W^0 -- (X) -- nu -- [l,l]', 'G -- (j) -- u -- (j) -- B -- (X) -- nu -- [l,l]', 'G -- (j) -- q -- (j) -- B -- (X) -- nu -- [l,l]', 'G -- (j) -- d -- (j) -- B -- (X) -- nu -- [l,l]']",3, 2j_l + 2l + MET
L L E,G,e,ttllX,"['G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]', 'G -- (t) -- t -- (t) -- B -- (l) -- e -- [l,X]']",3, 2t + 2l + MET
L L E,G,e,jjllX,"['G -- (j) -- u -- (j) -- B -- (l) -- e -- [l,X]', 'G -- (j) -- d -- (j) -- B -- (l) -- e -- [l,X]', 'G -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",3, 2j_l + 2l + MET
L L E,G,e,bbllX,"['G -- (b) -- b -- (b) -- B -- (l) -- e -- [l,X]', 'G -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",3, 2b + 2l + MET
L_3 L E,G,l,bbllX,"['G -- (b) -- b -- (b) -- B -- (l) -- l -- [X,l]', 'G -- (b) -- b_L -- (b) -- B -- (l) -- l -- [X,l]', 'G -- (b) -- b_L -- (b) -- W^0 -- (l) -- l -- [X,l]']",3, 2b + 2l + MET
L_3 L E,G,l,ttllX,"['G -- (t) -- t -- (t) -- B -- (l) -- l -- [X,l]', 'G -- (t) -- t_L -- (t) -- W^0 -- (l) -- l -- [X,l]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- l -- [X,l]']",3, 2t + 2l + MET
L_3 L E,G,l,jjllX,"['G -- (j) -- q -- (j) -- B -- (l) -- l -- [X,l]', 'G -- (j) -- q -- (j) -- W^0 -- (l) -- l -- [X,l]', 'G -- (j) -- d -- (j) -- B -- (l) -- l -- [X,l]', 'G -- (j) -- u -- (j) -- B -- (l) -- l -- [X,l]']",3, 2j_l + 2l + MET
L_3 L E,G,l,tblX,"['G -- (b) -- b_L -- (t) -- W^+ -- (X) -- l -- [X,l]', 'G -- (t) -- t_L -- (b) -- W^+ -- (X) -- l -- [X,l]']",3, 1t + 1b + 1l + MET
L_3 L E,G,l,jjlX,"['G -- (j) -- q -- (j) -- W^+ -- (X) -- l -- [X,l]']",3, 2j_l + 1l + MET
L_3 L E,G,nu_tau,ttllX,"['G -- (t) -- t_L -- (t) -- W^0 -- (X) -- nu_tau -- [l,l]', 'G -- (t) -- t_L -- (t) -- B -- (X) -- nu_tau -- [l,l]', 'G -- (t) -- t -- (t) -- B -- (X) -- nu_tau -- [l,l]']",3, 2t + 2l + MET
L_3 L E,G,nu_tau,tbTll,"['G -- (b) -- b_L -- (t) -- W^+ -- (T) -- nu_tau -- [l,l]', 'G -- (t) -- t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,l]']",3, 1t + 1b + 2l + 1tau
L_3 L E,G,nu_tau,jjllX,"['G -- (j) -- q -- (j) -- B -- (X) -- nu_tau -- [l,l]', 'G -- (j) -- d -- (j) -- B -- (X) -- nu_tau -- [l,l]', 'G -- (j) -- q -- (j) -- W^0 -- (X) -- nu_tau -- [l,l]', 'G -- (j) -- u -- (j) -- B -- (X) -- nu_tau -- [l,l]']",3, 2j_l + 2l + MET
L_3 L E,G,nu_tau,bbllX,"['G -- (b) -- b_L -- (b) -- W^0 -- (X) -- nu_tau -- [l,l]', 'G -- (b) -- b_L -- (b) -- B -- (X) -- nu_tau -- [l,l]', 'G -- (b) -- b -- (b) -- B -- (X) -- nu_tau -- [l,l]']",3, 2b + 2l + MET
L_3 L E,G,nu_tau,jjTll,"['G -- (j) -- q -- (j) -- W^+ -- (T) -- nu_tau -- [l,l]']",3, 2j_l + 2l + 1tau
L_3 L E,G,e,ttllX,"['G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [l,X]', 'G -- (t) -- t -- (t) -- B -- (l) -- e -- [l,X]']",3, 2t + 2l + MET
L_3 L E,G,e,jjllX,"['G -- (j) -- u -- (j) -- B -- (l) -- e -- [l,X]', 'G -- (j) -- d -- (j) -- B -- (l) -- e -- [l,X]', 'G -- (j) -- q -- (j) -- B -- (l) -- e -- [l,X]']",3, 2j_l + 2l + MET
L_3 L E,G,e,bbllX,"['G -- (b) -- b -- (b) -- B -- (l) -- e -- [l,X]', 'G -- (b) -- b_L -- (b) -- B -- (l) -- e -- [l,X]']",3, 2b + 2l + MET
L_3 L E,G,tau_L,bbTlX,"['G -- (b) -- b -- (b) -- B -- (T) -- tau_L -- [X,l]', 'G -- (b) -- b_L -- (b) -- W^0 -- (T) -- tau_L -- [X,l]', 'G -- (b) -- b_L -- (b) -- B -- (T) -- tau_L -- [X,l]']",3, 2b + 1l + 1tau + MET
L_3 L E,G,tau_L,ttTlX,"['G -- (t) -- t_L -- (t) -- W^0 -- (T) -- tau_L -- [X,l]', 'G -- (t) -- t -- (t) -- B -- (T) -- tau_L -- [X,l]', 'G -- (t) -- t_L -- (t) -- B -- (T) -- tau_L -- [X,l]']",3, 2t + 1l + 1tau + MET
L_3 L E,G,tau_L,jjTlX,"['G -- (j) -- q -- (j) -- W^0 -- (T) -- tau_L -- [X,l]', 'G -- (j) -- d -- (j) -- B -- (T) -- tau_L -- [X,l]', 'G -- (j) -- q -- (j) -- B -- (T) -- tau_L -- [X,l]', 'G -- (j) -- u -- (j) -- B -- (T) -- tau_L -- [X,l]']",3, 2j_l + 1l + 1tau + MET
L_3 L E,G,tau_L,tblX,"['G -- (t) -- t_L -- (b) -- W^+ -- (X) -- tau_L -- [X,l]', 'G -- (b) -- b_L -- (t) -- W^+ -- (X) -- tau_L -- [X,l]']",3, 1t + 1b + 1l + MET
L_3 L E,G,tau_L,jjlX,"['G -- (j) -- q -- (j) -- W^+ -- (X) -- tau_L -- [X,l]']",3, 2j_l + 1l + MET
L_3 L E,G,nu,ttTlX,"['G -- (t) -- t_L -- (t) -- B -- (X) -- nu -- [T,l]', 'G -- (t) -- t_L -- (t) -- W^0 -- (X) -- nu -- [T,l]', 'G -- (t) -- t -- (t) -- B -- (X) -- nu -- [T,l]']",3, 2t + 1l + 1tau + MET
L_3 L E,G,nu,tbTll,"['G -- (t) -- t_L -- (b) -- W^+ -- (l) -- nu -- [T,l]', 'G -- (b) -- b_L -- (t) -- W^+ -- (l) -- nu -- [T,l]']",3, 1t + 1b + 2l + 1tau
L_3 L E,G,nu,jjTll,"['G -- (j) -- q -- (j) -- W^+ -- (l) -- nu -- [T,l]']",3, 2j_l + 2l + 1tau
L_3 L E,G,nu,bbTlX,"['G -- (b) -- b_L -- (b) -- B -- (X) -- nu -- [T,l]', 'G -- (b) -- b -- (b) -- B -- (X) -- nu -- [T,l]', 'G -- (b) -- b_L -- (b) -- W^0 -- (X) -- nu -- [T,l]']",3, 2b + 1l + 1tau + MET
L_3 L E,G,nu,jjTlX,"['G -- (j) -- q -- (j) -- B -- (X) -- nu -- [T,l]', 'G -- (j) -- q -- (j) -- W^0 -- (X) -- nu -- [T,l]', 'G -- (j) -- d -- (j) -- B -- (X) -- nu -- [T,l]', 'G -- (j) -- u -- (j) -- B -- (X) -- nu -- [T,l]']",3, 2j_l + 1l + 1tau + MET
L_3 L E,G,e,ttTlX,"['G -- (t) -- t -- (t) -- B -- (l) -- e -- [T,X]', 'G -- (t) -- t_L -- (t) -- B -- (l) -- e -- [T,X]']",3, 2t + 1l + 1tau + MET
