CAT A,CAT B,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
U_3 D_3 D_3,L_3 L E,b_L,b_L,tttb,bllX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['b_L -- (b) -- B -- (l) -- l -- [X,l]', 'b_L -- (b) -- B -- (X) -- nu_tau -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,X]']",tttbbllX, 3t + 1b, 1b + 2l + MET, 3t + 2b + 2l + MET
U_3 D_3 D_3,L_3 L E,b_L,b_L,tttb,bTlX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['b_L -- (b) -- B -- (T) -- tau_L -- [X,l]', 'b_L -- (b) -- B -- (X) -- nu -- [T,l]', 'b_L -- (b) -- B -- (l) -- e -- [T,X]']",tttbbTlX, 3t + 1b, 1b + 1l + 1tau + MET, 3t + 2b + 1l + 1tau + MET
U_3 D_3 D_3,L_3 L E,b_L,t_L,tbbb,tTlX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['t_L -- (t) -- B -- (T) -- tau_L -- [X,l]', 't_L -- (t) -- B -- (X) -- nu -- [T,l]', 't_L -- (t) -- B -- (l) -- e -- [T,X]']",ttbbbTlX, 1t + 3b, 1t + 1l + 1tau + MET, 2t + 3b + 1l + 1tau + MET
U_3 D_3 D_3,L_3 L E,b_L,t_L,tbbb,bTll,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,l]', 't_L -- (b) -- W^+ -- (l) -- nu -- [T,l]']",tbbbbTll, 1t + 3b, 1b + 2l + 1tau, 1t + 4b + 2l + 1tau
U_3 D_3 D_3,L_3 L E,b_L,t_L,tbbb,blX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (X) -- l -- [X,l]', 't_L -- (b) -- W^+ -- (X) -- tau_L -- [X,l]']",tbbbblX, 1t + 3b, 1b + 1l + MET, 1t + 4b + 1l + MET
U_3 D_3 D_3,L_3 L E,b_L,t_L,tbbb,tllX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['t_L -- (t) -- B -- (l) -- l -- [X,l]', 't_L -- (t) -- B -- (X) -- nu_tau -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,X]']",ttbbbllX, 1t + 3b, 1t + 2l + MET, 2t + 3b + 2l + MET
U_3 D_3 D_3,L_3 L E,b_L,t_L,tttb,tTlX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['t_L -- (t) -- B -- (T) -- tau_L -- [X,l]', 't_L -- (t) -- B -- (X) -- nu -- [T,l]', 't_L -- (t) -- B -- (l) -- e -- [T,X]']",ttttbTlX, 3t + 1b, 1t + 1l + 1tau + MET, 4t + 1b + 1l + 1tau + MET
U_3 D_3 D_3,L_3 L E,b_L,t_L,tttb,bTll,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,l]', 't_L -- (b) -- W^+ -- (l) -- nu -- [T,l]']",tttbbTll, 3t + 1b, 1b + 2l + 1tau, 3t + 2b + 2l + 1tau
U_3 D_3 D_3,L_3 L E,b_L,t_L,tttb,blX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (X) -- l -- [X,l]', 't_L -- (b) -- W^+ -- (X) -- tau_L -- [X,l]']",tttbblX, 3t + 1b, 1b + 1l + MET, 3t + 2b + 1l + MET
U_3 D_3 D_3,L_3 L E,b_L,t_L,tttb,tllX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['t_L -- (t) -- B -- (l) -- l -- [X,l]', 't_L -- (t) -- B -- (X) -- nu_tau -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,X]']",ttttbllX, 3t + 1b, 1t + 2l + MET, 4t + 1b + 2l + MET
U_3 D_3 D_3,L_3 L E,t_L,b_L,ttbb,tlX,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (X) -- l -- [X,l]', 'b_L -- (t) -- W^+ -- (X) -- tau_L -- [X,l]']",tttbblX, 2t + 2b, 1t + 1l + MET, 3t + 2b + 1l + MET
U_3 D_3 D_3,L_3 L E,t_L,b_L,ttbb,tTll,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b_L -- (t) -- W^+ -- (l) -- nu -- [T,l]']",tttbbTll, 2t + 2b, 1t + 2l + 1tau, 3t + 2b + 2l + 1tau
U_3 D_3 D_3,L_3 L E,t_L,b_L,ttbb,bllX,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['b_L -- (b) -- B -- (l) -- l -- [X,l]', 'b_L -- (b) -- B -- (X) -- nu_tau -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,X]']",ttbbbllX, 2t + 2b, 1b + 2l + MET, 2t + 3b + 2l + MET
U_3 D_3 D_3,L_3 L E,t_L,b_L,ttbb,bTlX,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['b_L -- (b) -- B -- (T) -- tau_L -- [X,l]', 'b_L -- (b) -- B -- (X) -- nu -- [T,l]', 'b_L -- (b) -- B -- (l) -- e -- [T,X]']",ttbbbTlX, 2t + 2b, 1b + 1l + 1tau + MET, 2t + 3b + 1l + 1tau + MET
U_3 D_3 D_3,L_3 L E,t_L,b_L,bbbb,tlX,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['b_L -- (t) -- W^+ -- (X) -- l -- [X,l]', 'b_L -- (t) -- W^+ -- (X) -- tau_L -- [X,l]']",tbbbblX, 4b, 1t + 1l + MET, 1t + 4b + 1l + MET
U_3 D_3 D_3,L_3 L E,t_L,b_L,bbbb,tTll,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['b_L -- (t) -- W^+ -- (T) -- nu_tau -- [l,l]', 'b_L -- (t) -- W^+ -- (l) -- nu -- [T,l]']",tbbbbTll, 4b, 1t + 2l + 1tau, 1t + 4b + 2l + 1tau
U_3 D_3 D_3,L_3 L E,t_L,b_L,bbbb,bllX,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['b_L -- (b) -- B -- (l) -- l -- [X,l]', 'b_L -- (b) -- B -- (X) -- nu_tau -- [l,l]', 'b_L -- (b) -- B -- (l) -- e -- [l,X]']",bbbbbllX, 4b, 1b + 2l + MET, 5b + 2l + MET
U_3 D_3 D_3,L_3 L E,t_L,b_L,bbbb,bTlX,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['b_L -- (b) -- B -- (T) -- tau_L -- [X,l]', 'b_L -- (b) -- B -- (X) -- nu -- [T,l]', 'b_L -- (b) -- B -- (l) -- e -- [T,X]']",bbbbbTlX, 4b, 1b + 1l + 1tau + MET, 5b + 1l + 1tau + MET
U_3 D_3 D_3,L_3 L E,t_L,t_L,ttbb,tTlX,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['t_L -- (t) -- B -- (T) -- tau_L -- [X,l]', 't_L -- (t) -- B -- (X) -- nu -- [T,l]', 't_L -- (t) -- B -- (l) -- e -- [T,X]']",tttbbTlX, 2t + 2b, 1t + 1l + 1tau + MET, 3t + 2b + 1l + 1tau + MET
U_3 D_3 D_3,L_3 L E,t_L,t_L,ttbb,bTll,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,l]', 't_L -- (b) -- W^+ -- (l) -- nu -- [T,l]']",ttbbbTll, 2t + 2b, 1b + 2l + 1tau, 2t + 3b + 2l + 1tau
U_3 D_3 D_3,L_3 L E,t_L,t_L,ttbb,blX,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (X) -- l -- [X,l]', 't_L -- (b) -- W^+ -- (X) -- tau_L -- [X,l]']",ttbbblX, 2t + 2b, 1b + 1l + MET, 2t + 3b + 1l + MET
U_3 D_3 D_3,L_3 L E,t_L,t_L,ttbb,tllX,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['t_L -- (t) -- B -- (l) -- l -- [X,l]', 't_L -- (t) -- B -- (X) -- nu_tau -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,X]']",tttbbllX, 2t + 2b, 1t + 2l + MET, 3t + 2b + 2l + MET
U_3 D_3 D_3,L_3 L E,t_L,t_L,bbbb,tTlX,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['t_L -- (t) -- B -- (T) -- tau_L -- [X,l]', 't_L -- (t) -- B -- (X) -- nu -- [T,l]', 't_L -- (t) -- B -- (l) -- e -- [T,X]']",tbbbbTlX, 4b, 1t + 1l + 1tau + MET, 1t + 4b + 1l + 1tau + MET
U_3 D_3 D_3,L_3 L E,t_L,t_L,bbbb,bTll,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,l]', 't_L -- (b) -- W^+ -- (l) -- nu -- [T,l]']",bbbbbTll, 4b, 1b + 2l + 1tau, 5b + 2l + 1tau
U_3 D_3 D_3,L_3 L E,t_L,t_L,bbbb,blX,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['t_L -- (b) -- W^+ -- (X) -- l -- [X,l]', 't_L -- (b) -- W^+ -- (X) -- tau_L -- [X,l]']",bbbbblX, 4b, 1b + 1l + MET, 5b + 1l + MET
U_3 D_3 D_3,L_3 L E,t_L,t_L,bbbb,tllX,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['t_L -- (t) -- B -- (l) -- l -- [X,l]', 't_L -- (t) -- B -- (X) -- nu_tau -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,X]']",tbbbbllX, 4b, 1t + 2l + MET, 1t + 4b + 2l + MET
U_3 D_3 D_3,L L E_3,b_L,b_L,tbbb,tTll,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (l) -- nu -- [l,T]']",ttbbbTll, 1t + 3b, 1t + 2l + 1tau, 2t + 3b + 2l + 1tau
U_3 D_3 D_3,L L E_3,b_L,b_L,tbbb,tTX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (X) -- l -- [X,T]']",ttbbbTX, 1t + 3b, 1t + 1tau + MET, 2t + 3b + 1tau + MET
U_3 D_3 D_3,L L E_3,b_L,b_L,tbbb,bTlX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['b_L -- (b) -- B -- (l) -- l -- [X,T]', 'b_L -- (b) -- B -- (X) -- nu -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,X]']",tbbbbTlX, 1t + 3b, 1b + 1l + 1tau + MET, 1t + 4b + 1l + 1tau + MET
U_3 D_3 D_3,L L E_3,b_L,b_L,tttb,tTll,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (l) -- nu -- [l,T]']",ttttbTll, 3t + 1b, 1t + 2l + 1tau, 4t + 1b + 2l + 1tau
U_3 D_3 D_3,L L E_3,b_L,b_L,tttb,tTX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (X) -- l -- [X,T]']",ttttbTX, 3t + 1b, 1t + 1tau + MET, 4t + 1b + 1tau + MET
U_3 D_3 D_3,L L E_3,b_L,b_L,tttb,bTlX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['b_L -- (b) -- B -- (l) -- l -- [X,T]', 'b_L -- (b) -- B -- (X) -- nu -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,X]']",tttbbTlX, 3t + 1b, 1b + 1l + 1tau + MET, 3t + 2b + 1l + 1tau + MET
U_3 D_3 D_3,L L E_3,b_L,t_L,tbbb,tTlX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['t_L -- (t) -- B -- (l) -- l -- [X,T]', 't_L -- (t) -- B -- (X) -- nu -- [l,T]', 't_L -- (t) -- B -- (T) -- tau -- [l,X]']",ttbbbTlX, 1t + 3b, 1t + 1l + 1tau + MET, 2t + 3b + 1l + 1tau + MET
U_3 D_3 D_3,L L E_3,b_L,t_L,tbbb,bTll,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,T]']",tbbbbTll, 1t + 3b, 1b + 2l + 1tau, 1t + 4b + 2l + 1tau
U_3 D_3 D_3,L L E_3,b_L,t_L,tbbb,bTX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (X) -- l -- [X,T]']",tbbbbTX, 1t + 3b, 1b + 1tau + MET, 1t + 4b + 1tau + MET
U_3 D_3 D_3,L L E_3,b_L,t_L,tttb,tTlX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['t_L -- (t) -- B -- (l) -- l -- [X,T]', 't_L -- (t) -- B -- (X) -- nu -- [l,T]', 't_L -- (t) -- B -- (T) -- tau -- [l,X]']",ttttbTlX, 3t + 1b, 1t + 1l + 1tau + MET, 4t + 1b + 1l + 1tau + MET
U_3 D_3 D_3,L L E_3,b_L,t_L,tttb,bTll,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,T]']",tttbbTll, 3t + 1b, 1b + 2l + 1tau, 3t + 2b + 2l + 1tau
U_3 D_3 D_3,L L E_3,b_L,t_L,tttb,bTX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (X) -- l -- [X,T]']",tttbbTX, 3t + 1b, 1b + 1tau + MET, 3t + 2b + 1tau + MET
U_3 D_3 D_3,L L E_3,t_L,b_L,ttbb,tTll,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (l) -- nu -- [l,T]']",tttbbTll, 2t + 2b, 1t + 2l + 1tau, 3t + 2b + 2l + 1tau
U_3 D_3 D_3,L L E_3,t_L,b_L,ttbb,tTX,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (X) -- l -- [X,T]']",tttbbTX, 2t + 2b, 1t + 1tau + MET, 3t + 2b + 1tau + MET
U_3 D_3 D_3,L L E_3,t_L,b_L,ttbb,bTlX,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['b_L -- (b) -- B -- (l) -- l -- [X,T]', 'b_L -- (b) -- B -- (X) -- nu -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,X]']",ttbbbTlX, 2t + 2b, 1b + 1l + 1tau + MET, 2t + 3b + 1l + 1tau + MET
U_3 D_3 D_3,L L E_3,t_L,b_L,bbbb,tTll,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['b_L -- (t) -- W^+ -- (l) -- nu -- [l,T]']",tbbbbTll, 4b, 1t + 2l + 1tau, 1t + 4b + 2l + 1tau
U_3 D_3 D_3,L L E_3,t_L,b_L,bbbb,tTX,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['b_L -- (t) -- W^+ -- (X) -- l -- [X,T]']",tbbbbTX, 4b, 1t + 1tau + MET, 1t + 4b + 1tau + MET
U_3 D_3 D_3,L L E_3,t_L,b_L,bbbb,bTlX,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['b_L -- (b) -- B -- (l) -- l -- [X,T]', 'b_L -- (b) -- B -- (X) -- nu -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,X]']",bbbbbTlX, 4b, 1b + 1l + 1tau + MET, 5b + 1l + 1tau + MET
U_3 D_3 D_3,L L E_3,t_L,t_L,ttbb,tTlX,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['t_L -- (t) -- B -- (l) -- l -- [X,T]', 't_L -- (t) -- B -- (X) -- nu -- [l,T]', 't_L -- (t) -- B -- (T) -- tau -- [l,X]']",tttbbTlX, 2t + 2b, 1t + 1l + 1tau + MET, 3t + 2b + 1l + 1tau + MET
U_3 D_3 D_3,L L E_3,t_L,t_L,ttbb,bTll,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,T]']",ttbbbTll, 2t + 2b, 1b + 2l + 1tau, 2t + 3b + 2l + 1tau
U_3 D_3 D_3,L L E_3,t_L,t_L,ttbb,bTX,"['t_L -- (t) -- B -- (t) -- t -- [b,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]', 't_L -- (t) -- B -- (b) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (X) -- l -- [X,T]']",ttbbbTX, 2t + 2b, 1b + 1tau + MET, 2t + 3b + 1tau + MET
U_3 D_3 D_3,L L E_3,t_L,t_L,bbbb,tTlX,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['t_L -- (t) -- B -- (l) -- l -- [X,T]', 't_L -- (t) -- B -- (X) -- nu -- [l,T]', 't_L -- (t) -- B -- (T) -- tau -- [l,X]']",tbbbbTlX, 4b, 1t + 1l + 1tau + MET, 1t + 4b + 1l + 1tau + MET
U_3 D_3 D_3,L L E_3,t_L,t_L,bbbb,bTll,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,T]']",bbbbbTll, 4b, 1b + 2l + 1tau, 5b + 2l + 1tau
U_3 D_3 D_3,L L E_3,t_L,t_L,bbbb,bTX,"['t_L -- (b) -- H^+ -- (b) -- t -- [b,b]']","['t_L -- (b) -- W^+ -- (X) -- l -- [X,T]']",bbbbbTX, 4b, 1b + 1tau + MET, 5b + 1tau + MET
U_3 D_3 D_3,L_3 L E_3,b_L,b_L,tbbb,tTX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (X) -- l -- [X,T]', 'b_L -- (t) -- W^+ -- (X) -- tau_L -- [X,T]']",ttbbbTX, 1t + 3b, 1t + 1tau + MET, 2t + 3b + 1tau + MET
U_3 D_3 D_3,L_3 L E_3,b_L,b_L,tbbb,bTTX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['b_L -- (b) -- B -- (T) -- tau_L -- [X,T]', 'b_L -- (b) -- B -- (X) -- nu -- [T,T]', 'b_L -- (b) -- B -- (T) -- tau -- [T,X]']",tbbbbTTX, 1t + 3b, 1b + 2tau + MET, 1t + 4b + 2tau + MET
U_3 D_3 D_3,L_3 L E_3,b_L,b_L,tbbb,bTlX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['b_L -- (b) -- B -- (l) -- l -- [X,T]', 'b_L -- (b) -- B -- (X) -- nu_tau -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,X]']",tbbbbTlX, 1t + 3b, 1b + 1l + 1tau + MET, 1t + 4b + 1l + 1tau + MET
U_3 D_3 D_3,L_3 L E_3,b_L,b_L,tbbb,tTTl,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (T) -- nu_tau -- [l,T]', 'b_L -- (t) -- W^+ -- (l) -- nu -- [T,T]']",ttbbbTTl, 1t + 3b, 1t + 1l + 2tau, 2t + 3b + 1l + 2tau
U_3 D_3 D_3,L_3 L E_3,b_L,b_L,tttb,tTX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (X) -- l -- [X,T]', 'b_L -- (t) -- W^+ -- (X) -- tau_L -- [X,T]']",ttttbTX, 3t + 1b, 1t + 1tau + MET, 4t + 1b + 1tau + MET
U_3 D_3 D_3,L_3 L E_3,b_L,b_L,tttb,bTTX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['b_L -- (b) -- B -- (T) -- tau_L -- [X,T]', 'b_L -- (b) -- B -- (X) -- nu -- [T,T]', 'b_L -- (b) -- B -- (T) -- tau -- [T,X]']",tttbbTTX, 3t + 1b, 1b + 2tau + MET, 3t + 2b + 2tau + MET
U_3 D_3 D_3,L_3 L E_3,b_L,b_L,tttb,bTlX,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['b_L -- (b) -- B -- (l) -- l -- [X,T]', 'b_L -- (b) -- B -- (X) -- nu_tau -- [l,T]', 'b_L -- (b) -- B -- (T) -- tau -- [l,X]']",tttbbTlX, 3t + 1b, 1b + 1l + 1tau + MET, 3t + 2b + 1l + 1tau + MET
U_3 D_3 D_3,L_3 L E_3,b_L,b_L,tttb,tTTl,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['b_L -- (t) -- W^+ -- (T) -- nu_tau -- [l,T]', 'b_L -- (t) -- W^+ -- (l) -- nu -- [T,T]']",ttttbTTl, 3t + 1b, 1t + 1l + 2tau, 4t + 1b + 1l + 2tau
U_3 D_3 D_3,L_3 L E_3,b_L,t_L,tbbb,bTTl,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,T]', 't_L -- (b) -- W^+ -- (l) -- nu -- [T,T]']",tbbbbTTl, 1t + 3b, 1b + 1l + 2tau, 1t + 4b + 1l + 2tau
U_3 D_3 D_3,L_3 L E_3,b_L,t_L,tbbb,tTlX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['t_L -- (t) -- B -- (l) -- l -- [X,T]', 't_L -- (t) -- B -- (X) -- nu_tau -- [l,T]', 't_L -- (t) -- B -- (T) -- tau -- [l,X]']",ttbbbTlX, 1t + 3b, 1t + 1l + 1tau + MET, 2t + 3b + 1l + 1tau + MET
U_3 D_3 D_3,L_3 L E_3,b_L,t_L,tbbb,bTX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (X) -- l -- [X,T]', 't_L -- (b) -- W^+ -- (X) -- tau_L -- [X,T]']",tbbbbTX, 1t + 3b, 1b + 1tau + MET, 1t + 4b + 1tau + MET
U_3 D_3 D_3,L_3 L E_3,b_L,t_L,tbbb,tTTX,"['b_L -- (b) -- B -- (t) -- t -- [b,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]', 'b_L -- (b) -- B -- (b) -- b -- [t,b]']","['t_L -- (t) -- B -- (T) -- tau_L -- [X,T]', 't_L -- (t) -- B -- (X) -- nu -- [T,T]', 't_L -- (t) -- B -- (T) -- tau -- [T,X]']",ttbbbTTX, 1t + 3b, 1t + 2tau + MET, 2t + 3b + 2tau + MET
U_3 D_3 D_3,L_3 L E_3,b_L,t_L,tttb,bTTl,"['b_L -- (t) -- H^+ -- (t) -- b -- [t,b]', 'b_L -- (t) -- H^+ -- (t) -- b -- [t,b]']","['t_L -- (b) -- W^+ -- (T) -- nu_tau -- [l,T]', 't_L -- (b) -- W^+ -- (l) -- nu -- [T,T]']",tttbbTTl, 3t + 1b, 1b + 1l + 2tau, 3t + 2b + 1l + 2tau
