CAT,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L L E,b_L,t_L,vtlE,blll,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]']",vtbllllE, 1t + 1l + 1v + MET, 1b + 3l, 1t + 1b + 4l + 1v + MET
L L E,b_L,t_L,vtlE,vtllE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']","['t_L -- (t) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']",vvttlllE, 1t + 1l + 1v + MET, 1t + 2l + 1v + MET, 2t + 3l + 2v + MET
L L E,b_L,t_L,vblll,blE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]']",vbbllllE, 1b + 3l + 1v, 1b + 1l + MET, 2b + 4l + 1v + MET
L L E,b_L,t_L,vblll,vblE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvbbllllE, 1b + 3l + 1v, 1b + 1l + 1v + MET, 2b + 4l + 2v + MET
L L E,b_L,t_L,vblll,vtlE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvtbllllE, 1b + 3l + 1v, 1t + 1l + 1v + MET, 1t + 1b + 4l + 2v + MET
L L E,b_L,t_L,vblll,tllE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,E]']",vtblllllE, 1b + 3l + 1v, 1t + 2l + MET, 1t + 1b + 5l + 1v + MET
L L E,b_L,t_L,vblll,vblll,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvbbllllll, 1b + 3l + 1v, 1b + 3l + 1v, 2b + 6l + 2v
L L E,b_L,t_L,vblll,vtlll,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvtbllllll, 1b + 3l + 1v, 1t + 3l + 1v, 1t + 1b + 6l + 2v
L L E,b_L,t_L,vblll,vbllE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']",vvbblllllE, 1b + 3l + 1v, 1b + 2l + 1v + MET, 2b + 5l + 2v + MET
L L E,b_L,t_L,vblll,blll,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]']",vbbllllll, 1b + 3l + 1v, 1b + 3l, 2b + 6l + 1v
L L E,b_L,t_L,vblll,vtllE,"['b_L -- (b) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']",vvtblllllE, 1b + 3l + 1v, 1t + 2l + 1v + MET, 1t + 1b + 5l + 2v + MET
L L E,b_L,t_L,vtlll,blE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]']",vtbllllE, 1t + 3l + 1v, 1b + 1l + MET, 1t + 1b + 4l + 1v + MET
L L E,b_L,t_L,vtlll,vblE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvtbllllE, 1t + 3l + 1v, 1b + 1l + 1v + MET, 1t + 1b + 4l + 2v + MET
L L E,b_L,t_L,vtlll,vtlE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvttllllE, 1t + 3l + 1v, 1t + 1l + 1v + MET, 2t + 4l + 2v + MET
L L E,b_L,t_L,vtlll,tllE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,E]']",vttlllllE, 1t + 3l + 1v, 1t + 2l + MET, 2t + 5l + 1v + MET
L L E,b_L,t_L,vtlll,vblll,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvtbllllll, 1t + 3l + 1v, 1b + 3l + 1v, 1t + 1b + 6l + 2v
L L E,b_L,t_L,vtlll,vtlll,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvttllllll, 1t + 3l + 1v, 1t + 3l + 1v, 2t + 6l + 2v
L L E,b_L,t_L,vtlll,vbllE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']",vvtblllllE, 1t + 3l + 1v, 1b + 2l + 1v + MET, 1t + 1b + 5l + 2v + MET
L L E,b_L,t_L,vtlll,blll,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]']",vtbllllll, 1t + 3l + 1v, 1b + 3l, 1t + 1b + 6l + 1v
L L E,b_L,t_L,vtlll,vtllE,"['b_L -- (t) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']","['t_L -- (t) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']",vvttlllllE, 1t + 3l + 1v, 1t + 2l + 1v + MET, 2t + 5l + 2v + MET
L L E,b_L,t_L,vbllE,blE,"['b_L -- (b) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']","['t_L -- (b) -- W^+ -- (E) -- l -- [E,l]']",vbblllE, 1b + 2l + 1v + MET, 1b + 1l + MET, 2b + 3l + 1v + MET
L L E,b_L,t_L,vbllE,vblE,"['b_L -- (b) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvbblllE, 1b + 2l + 1v + MET, 1b + 1l + 1v + MET, 2b + 3l + 2v + MET
L L E,b_L,t_L,vbllE,vtlE,"['b_L -- (b) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (E) -- l -- [E,l]']",vvtblllE, 1b + 2l + 1v + MET, 1t + 1l + 1v + MET, 1t + 1b + 3l + 2v + MET
L L E,b_L,t_L,vbllE,tllE,"['b_L -- (b) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']","['t_L -- (t) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- B -- (l) -- e -- [l,E]']",vtbllllE, 1b + 2l + 1v + MET, 1t + 2l + MET, 1t + 1b + 4l + 1v + MET
L L E,b_L,t_L,vbllE,vblll,"['b_L -- (b) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']","['t_L -- (b) -- H^+ -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvbblllllE, 1b + 2l + 1v + MET, 1b + 3l + 1v, 2b + 5l + 2v + MET
L L E,b_L,t_L,vbllE,vtlll,"['b_L -- (b) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']","['t_L -- (t) -- H^0 -- (v) -- W^+ -- (l) -- nu -- [l,l]']",vvtblllllE, 1b + 2l + 1v + MET, 1t + 3l + 1v, 1t + 1b + 5l + 2v + MET
L L E,b_L,t_L,vbllE,vbllE,"['b_L -- (b) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']","['t_L -- (b) -- H^+ -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (b) -- H^+ -- (v) -- B -- (l) -- e -- [l,E]']",vvbbllllE, 1b + 2l + 1v + MET, 1b + 2l + 1v + MET, 2b + 4l + 2v + MET
L L E,b_L,t_L,vbllE,blll,"['b_L -- (b) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']","['t_L -- (b) -- W^+ -- (l) -- nu -- [l,l]']",vbblllllE, 1b + 2l + 1v + MET, 1b + 3l, 2b + 5l + 1v + MET
L L E,b_L,t_L,vbllE,vtllE,"['b_L -- (b) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 'b_L -- (b) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']","['t_L -- (t) -- H^0 -- (v) -- B -- (l) -- l -- [E,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (E) -- nu -- [l,l]', 't_L -- (t) -- H^0 -- (v) -- B -- (l) -- e -- [l,E]']",vvtbllllE, 1b + 2l + 1v + MET, 1t + 2l + 1v + MET, 1t + 1b + 4l + 2v + MET
