CAT A,CAT B,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L Q_3 D_3,U D_3 D,l,nu,bblX,bjjX,"['l -- (X) -- W^+ -- (b) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b_L -- [X,b]', 'l -- (l) -- B -- (b) -- b -- [X,b]']","['nu -- (X) -- B -- (j) -- u -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,j]']",bbbjjlX, 2b + 1l + MET, 2j_l + 1b + MET, 2j_l + 3b + 1l + MET
L Q_3 D_3,U D_3 D,l,nu,tbX,bjjX,"['l -- (X) -- W^+ -- (t) -- b_L -- [X,b]']","['nu -- (X) -- B -- (j) -- u -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,j]']",tbbjjX, 1t + 1b + MET, 2j_l + 1b + MET, 2j_l + 1t + 2b + MET
L Q_3 D_3,U D_3 D,nu,nu,tblX,bjjX,"['nu -- (X) -- B -- (t) -- t_L -- [l,b]', 'nu -- (X) -- B -- (b) -- b -- [l,t]', 'nu -- (l) -- W^+ -- (t) -- b_L -- [X,b]']","['nu -- (X) -- B -- (j) -- u -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,j]']",tbbjjlX, 1t + 1b + 1l + MET, 2j_l + 1b + MET, 2j_l + 1t + 2b + 1l + MET
L Q_3 D_3,U D_3 D,nu,nu,bbll,bjjX,"['nu -- (l) -- W^+ -- (b) -- t_L -- [l,b]']","['nu -- (X) -- B -- (j) -- u -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,j]']",bbbjjllX, 2b + 2l, 2j_l + 1b + MET, 2j_l + 3b + 2l + MET
L Q_3 D_3,U D_3 D,nu,nu,bbX,bjjX,"['nu -- (X) -- B -- (b) -- b_L -- [X,b]', 'nu -- (X) -- B -- (b) -- b -- [X,b]']","['nu -- (X) -- B -- (j) -- u -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,j]']",bbbjjX, 2b + MET, 2j_l + 1b + MET, 2j_l + 3b + MET
L Q_3 D_3,U D_3 D,nu,nu,bb,bjjX,"['nu -- [b,b]']","['nu -- (X) -- B -- (j) -- u -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,j]']",bbbjjX, 2b, 2j_l + 1b + MET, 2j_l + 3b + MET
L Q_3 D_3,U D_3 D_3,l,l,tb,bbjl,"['l -- [t,b]']","['l -- (l) -- B -- (j) -- u -- [b,b]', 'l -- (l) -- B -- (b) -- b -- [j,b]', 'l -- (l) -- B -- (b) -- b -- [j,b]']",tbbbjl, 1t + 1b, 1j_l + 2b + 1l, 1j_l + 1t + 3b + 1l
L Q_3 D_3,U D_3 D_3,l,l,tbll,bbjl,"['l -- (l) -- B -- (t) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b -- [l,t]']","['l -- (l) -- B -- (j) -- u -- [b,b]', 'l -- (l) -- B -- (b) -- b -- [j,b]', 'l -- (l) -- B -- (b) -- b -- [j,b]']",tbbbjlll, 1t + 1b + 2l, 1j_l + 2b + 1l, 1j_l + 1t + 3b + 3l
L Q_3 D_3,U D_3 D_3,l,l,bblX,bbjl,"['l -- (X) -- W^+ -- (b) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b_L -- [X,b]', 'l -- (l) -- B -- (b) -- b -- [X,b]']","['l -- (l) -- B -- (j) -- u -- [b,b]', 'l -- (l) -- B -- (b) -- b -- [j,b]', 'l -- (l) -- B -- (b) -- b -- [j,b]']",bbbbjllX, 2b + 1l + MET, 1j_l + 2b + 1l, 1j_l + 4b + 2l + MET
L Q_3 D_3,U D_3 D_3,l,l,tbX,bbjl,"['l -- (X) -- W^+ -- (t) -- b_L -- [X,b]']","['l -- (l) -- B -- (j) -- u -- [b,b]', 'l -- (l) -- B -- (b) -- b -- [j,b]', 'l -- (l) -- B -- (b) -- b -- [j,b]']",tbbbjlX, 1t + 1b + MET, 1j_l + 2b + 1l, 1j_l + 1t + 3b + 1l + MET
L Q_3 D_3,U D_3 D_3,l,nu,tb,bbjX,"['l -- [t,b]']","['nu -- (X) -- B -- (j) -- u -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]']",tbbbjX, 1t + 1b, 1j_l + 2b + MET, 1j_l + 1t + 3b + MET
L Q_3 D_3,U D_3 D_3,l,nu,tbll,bbjX,"['l -- (l) -- B -- (t) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b -- [l,t]']","['nu -- (X) -- B -- (j) -- u -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]']",tbbbjllX, 1t + 1b + 2l, 1j_l + 2b + MET, 1j_l + 1t + 3b + 2l + MET
L Q_3 D_3,U D_3 D_3,l,nu,bblX,bbjX,"['l -- (X) -- W^+ -- (b) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b_L -- [X,b]', 'l -- (l) -- B -- (b) -- b -- [X,b]']","['nu -- (X) -- B -- (j) -- u -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]']",bbbbjlX, 2b + 1l + MET, 1j_l + 2b + MET, 1j_l + 4b + 1l + MET
L Q_3 D_3,U D_3 D_3,l,nu,tbX,bbjX,"['l -- (X) -- W^+ -- (t) -- b_L -- [X,b]']","['nu -- (X) -- B -- (j) -- u -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]']",tbbbjX, 1t + 1b + MET, 1j_l + 2b + MET, 1j_l + 1t + 3b + MET
L Q_3 D_3,U D_3 D_3,nu,nu,tblX,bbjX,"['nu -- (X) -- B -- (t) -- t_L -- [l,b]', 'nu -- (X) -- B -- (b) -- b -- [l,t]', 'nu -- (l) -- W^+ -- (t) -- b_L -- [X,b]']","['nu -- (X) -- B -- (j) -- u -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]']",tbbbjlX, 1t + 1b + 1l + MET, 1j_l + 2b + MET, 1j_l + 1t + 3b + 1l + MET
L Q_3 D_3,U D_3 D_3,nu,nu,bbll,bbjX,"['nu -- (l) -- W^+ -- (b) -- t_L -- [l,b]']","['nu -- (X) -- B -- (j) -- u -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]']",bbbbjllX, 2b + 2l, 1j_l + 2b + MET, 1j_l + 4b + 2l + MET
L Q_3 D_3,U D_3 D_3,nu,nu,bbX,bbjX,"['nu -- (X) -- B -- (b) -- b_L -- [X,b]', 'nu -- (X) -- B -- (b) -- b -- [X,b]']","['nu -- (X) -- B -- (j) -- u -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]']",bbbbjX, 2b + MET, 1j_l + 2b + MET, 1j_l + 4b + MET
L Q_3 D_3,U D_3 D_3,nu,nu,bb,bbjX,"['nu -- [b,b]']","['nu -- (X) -- B -- (j) -- u -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]', 'nu -- (X) -- B -- (b) -- b -- [j,b]']",bbbbjX, 2b, 1j_l + 2b + MET, 1j_l + 4b + MET
L Q_3 D_3,U_3 D D,l,l,tb,tjjl,"['l -- [t,b]']","['l -- (l) -- B -- (t) -- t -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [t,j]', 'l -- (l) -- B -- (j) -- d -- [t,j]']",ttbjjl, 1t + 1b, 2j_l + 1t + 1l, 2j_l + 2t + 1b + 1l
L Q_3 D_3,U_3 D D,l,l,tbll,tjjl,"['l -- (l) -- B -- (t) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b -- [l,t]']","['l -- (l) -- B -- (t) -- t -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [t,j]', 'l -- (l) -- B -- (j) -- d -- [t,j]']",ttbjjlll, 1t + 1b + 2l, 2j_l + 1t + 1l, 2j_l + 2t + 1b + 3l
L Q_3 D_3,U_3 D D,l,l,bblX,tjjl,"['l -- (X) -- W^+ -- (b) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b_L -- [X,b]', 'l -- (l) -- B -- (b) -- b -- [X,b]']","['l -- (l) -- B -- (t) -- t -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [t,j]', 'l -- (l) -- B -- (j) -- d -- [t,j]']",tbbjjllX, 2b + 1l + MET, 2j_l + 1t + 1l, 2j_l + 1t + 2b + 2l + MET
L Q_3 D_3,U_3 D D,l,l,tbX,tjjl,"['l -- (X) -- W^+ -- (t) -- b_L -- [X,b]']","['l -- (l) -- B -- (t) -- t -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [t,j]', 'l -- (l) -- B -- (j) -- d -- [t,j]']",ttbjjlX, 1t + 1b + MET, 2j_l + 1t + 1l, 2j_l + 2t + 1b + 1l + MET
L Q_3 D_3,U_3 D D,l,nu,tb,tjjX,"['l -- [t,b]']","['nu -- (X) -- B -- (t) -- t -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]']",ttbjjX, 1t + 1b, 2j_l + 1t + MET, 2j_l + 2t + 1b + MET
L Q_3 D_3,U_3 D D,l,nu,tbll,tjjX,"['l -- (l) -- B -- (t) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b -- [l,t]']","['nu -- (X) -- B -- (t) -- t -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]']",ttbjjllX, 1t + 1b + 2l, 2j_l + 1t + MET, 2j_l + 2t + 1b + 2l + MET
L Q_3 D_3,U_3 D D,l,nu,bblX,tjjX,"['l -- (X) -- W^+ -- (b) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b_L -- [X,b]', 'l -- (l) -- B -- (b) -- b -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]']",tbbjjlX, 2b + 1l + MET, 2j_l + 1t + MET, 2j_l + 1t + 2b + 1l + MET
L Q_3 D_3,U_3 D D,l,nu,tbX,tjjX,"['l -- (X) -- W^+ -- (t) -- b_L -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]']",ttbjjX, 1t + 1b + MET, 2j_l + 1t + MET, 2j_l + 2t + 1b + MET
L Q_3 D_3,U_3 D D,nu,nu,tblX,tjjX,"['nu -- (X) -- B -- (t) -- t_L -- [l,b]', 'nu -- (X) -- B -- (b) -- b -- [l,t]', 'nu -- (l) -- W^+ -- (t) -- b_L -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]']",ttbjjlX, 1t + 1b + 1l + MET, 2j_l + 1t + MET, 2j_l + 2t + 1b + 1l + MET
L Q_3 D_3,U_3 D D,nu,nu,bbll,tjjX,"['nu -- (l) -- W^+ -- (b) -- t_L -- [l,b]']","['nu -- (X) -- B -- (t) -- t -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]']",tbbjjllX, 2b + 2l, 2j_l + 1t + MET, 2j_l + 1t + 2b + 2l + MET
L Q_3 D_3,U_3 D D,nu,nu,bbX,tjjX,"['nu -- (X) -- B -- (b) -- b_L -- [X,b]', 'nu -- (X) -- B -- (b) -- b -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]']",tbbjjX, 2b + MET, 2j_l + 1t + MET, 2j_l + 1t + 2b + MET
L Q_3 D_3,U_3 D D,nu,nu,bb,tjjX,"['nu -- [b,b]']","['nu -- (X) -- B -- (t) -- t -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]', 'nu -- (X) -- B -- (j) -- d -- [t,j]']",tbbjjX, 2b, 2j_l + 1t + MET, 2j_l + 1t + 2b + MET
L Q_3 D_3,U_3 D_3 D,l,l,tb,tbjl,"['l -- [t,b]']","['l -- (l) -- B -- (t) -- t -- [j,b]', 'l -- (l) -- B -- (j) -- d -- [t,b]', 'l -- (l) -- B -- (b) -- b -- [t,j]']",ttbbjl, 1t + 1b, 1j_l + 1t + 1b + 1l, 1j_l + 2t + 2b + 1l
L Q_3 D_3,U_3 D_3 D,l,l,tbll,tbjl,"['l -- (l) -- B -- (t) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b -- [l,t]']","['l -- (l) -- B -- (t) -- t -- [j,b]', 'l -- (l) -- B -- (j) -- d -- [t,b]', 'l -- (l) -- B -- (b) -- b -- [t,j]']",ttbbjlll, 1t + 1b + 2l, 1j_l + 1t + 1b + 1l, 1j_l + 2t + 2b + 3l
L Q_3 D_3,U_3 D_3 D,l,l,bblX,tbjl,"['l -- (X) -- W^+ -- (b) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b_L -- [X,b]', 'l -- (l) -- B -- (b) -- b -- [X,b]']","['l -- (l) -- B -- (t) -- t -- [j,b]', 'l -- (l) -- B -- (j) -- d -- [t,b]', 'l -- (l) -- B -- (b) -- b -- [t,j]']",tbbbjllX, 2b + 1l + MET, 1j_l + 1t + 1b + 1l, 1j_l + 1t + 3b + 2l + MET
L Q_3 D_3,U_3 D_3 D,l,l,tbX,tbjl,"['l -- (X) -- W^+ -- (t) -- b_L -- [X,b]']","['l -- (l) -- B -- (t) -- t -- [j,b]', 'l -- (l) -- B -- (j) -- d -- [t,b]', 'l -- (l) -- B -- (b) -- b -- [t,j]']",ttbbjlX, 1t + 1b + MET, 1j_l + 1t + 1b + 1l, 1j_l + 2t + 2b + 1l + MET
L Q_3 D_3,U_3 D_3 D,l,nu,tb,tbjX,"['l -- [t,b]']","['nu -- (X) -- B -- (t) -- t -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,j]']",ttbbjX, 1t + 1b, 1j_l + 1t + 1b + MET, 1j_l + 2t + 2b + MET
L Q_3 D_3,U_3 D_3 D,l,nu,tbll,tbjX,"['l -- (l) -- B -- (t) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b -- [l,t]']","['nu -- (X) -- B -- (t) -- t -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,j]']",ttbbjllX, 1t + 1b + 2l, 1j_l + 1t + 1b + MET, 1j_l + 2t + 2b + 2l + MET
L Q_3 D_3,U_3 D_3 D,l,nu,bblX,tbjX,"['l -- (X) -- W^+ -- (b) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b_L -- [X,b]', 'l -- (l) -- B -- (b) -- b -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,j]']",tbbbjlX, 2b + 1l + MET, 1j_l + 1t + 1b + MET, 1j_l + 1t + 3b + 1l + MET
L Q_3 D_3,U_3 D_3 D,l,nu,tbX,tbjX,"['l -- (X) -- W^+ -- (t) -- b_L -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,j]']",ttbbjX, 1t + 1b + MET, 1j_l + 1t + 1b + MET, 1j_l + 2t + 2b + MET
L Q_3 D_3,U_3 D_3 D,nu,nu,tblX,tbjX,"['nu -- (X) -- B -- (t) -- t_L -- [l,b]', 'nu -- (X) -- B -- (b) -- b -- [l,t]', 'nu -- (l) -- W^+ -- (t) -- b_L -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,j]']",ttbbjlX, 1t + 1b + 1l + MET, 1j_l + 1t + 1b + MET, 1j_l + 2t + 2b + 1l + MET
L Q_3 D_3,U_3 D_3 D,nu,nu,bbll,tbjX,"['nu -- (l) -- W^+ -- (b) -- t_L -- [l,b]']","['nu -- (X) -- B -- (t) -- t -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,j]']",tbbbjllX, 2b + 2l, 1j_l + 1t + 1b + MET, 1j_l + 1t + 3b + 2l + MET
L Q_3 D_3,U_3 D_3 D,nu,nu,bbX,tbjX,"['nu -- (X) -- B -- (b) -- b_L -- [X,b]', 'nu -- (X) -- B -- (b) -- b -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,j]']",tbbbjX, 2b + MET, 1j_l + 1t + 1b + MET, 1j_l + 1t + 3b + MET
L Q_3 D_3,U_3 D_3 D,nu,nu,bb,tbjX,"['nu -- [b,b]']","['nu -- (X) -- B -- (t) -- t -- [j,b]', 'nu -- (X) -- B -- (j) -- d -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,j]']",tbbbjX, 2b, 1j_l + 1t + 1b + MET, 1j_l + 1t + 3b + MET
L Q_3 D_3,U_3 D_3 D_3,l,l,tb,tbbl,"['l -- [t,b]']","['l -- (l) -- B -- (t) -- t -- [b,b]', 'l -- (l) -- B -- (b) -- b -- [t,b]', 'l -- (l) -- B -- (b) -- b -- [t,b]']",ttbbbl, 1t + 1b, 1t + 2b + 1l, 2t + 3b + 1l
L Q_3 D_3,U_3 D_3 D_3,l,l,tbll,tbbl,"['l -- (l) -- B -- (t) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b -- [l,t]']","['l -- (l) -- B -- (t) -- t -- [b,b]', 'l -- (l) -- B -- (b) -- b -- [t,b]', 'l -- (l) -- B -- (b) -- b -- [t,b]']",ttbbblll, 1t + 1b + 2l, 1t + 2b + 1l, 2t + 3b + 3l
L Q_3 D_3,U_3 D_3 D_3,l,l,bblX,tbbl,"['l -- (X) -- W^+ -- (b) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b_L -- [X,b]', 'l -- (l) -- B -- (b) -- b -- [X,b]']","['l -- (l) -- B -- (t) -- t -- [b,b]', 'l -- (l) -- B -- (b) -- b -- [t,b]', 'l -- (l) -- B -- (b) -- b -- [t,b]']",tbbbbllX, 2b + 1l + MET, 1t + 2b + 1l, 1t + 4b + 2l + MET
L Q_3 D_3,U_3 D_3 D_3,l,l,tbX,tbbl,"['l -- (X) -- W^+ -- (t) -- b_L -- [X,b]']","['l -- (l) -- B -- (t) -- t -- [b,b]', 'l -- (l) -- B -- (b) -- b -- [t,b]', 'l -- (l) -- B -- (b) -- b -- [t,b]']",ttbbblX, 1t + 1b + MET, 1t + 2b + 1l, 2t + 3b + 1l + MET
L Q_3 D_3,U_3 D_3 D_3,l,nu,tb,tbbX,"['l -- [t,b]']","['nu -- (X) -- B -- (t) -- t -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]']",ttbbbX, 1t + 1b, 1t + 2b + MET, 2t + 3b + MET
L Q_3 D_3,U_3 D_3 D_3,l,nu,tbll,tbbX,"['l -- (l) -- B -- (t) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b -- [l,t]']","['nu -- (X) -- B -- (t) -- t -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]']",ttbbbllX, 1t + 1b + 2l, 1t + 2b + MET, 2t + 3b + 2l + MET
L Q_3 D_3,U_3 D_3 D_3,l,nu,bblX,tbbX,"['l -- (X) -- W^+ -- (b) -- t_L -- [l,b]', 'l -- (l) -- B -- (b) -- b_L -- [X,b]', 'l -- (l) -- B -- (b) -- b -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]']",tbbbblX, 2b + 1l + MET, 1t + 2b + MET, 1t + 4b + 1l + MET
L Q_3 D_3,U_3 D_3 D_3,l,nu,tbX,tbbX,"['l -- (X) -- W^+ -- (t) -- b_L -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]']",ttbbbX, 1t + 1b + MET, 1t + 2b + MET, 2t + 3b + MET
L Q_3 D_3,U_3 D_3 D_3,nu,nu,tblX,tbbX,"['nu -- (X) -- B -- (t) -- t_L -- [l,b]', 'nu -- (X) -- B -- (b) -- b -- [l,t]', 'nu -- (l) -- W^+ -- (t) -- b_L -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]']",ttbbblX, 1t + 1b + 1l + MET, 1t + 2b + MET, 2t + 3b + 1l + MET
L Q_3 D_3,U_3 D_3 D_3,nu,nu,bbll,tbbX,"['nu -- (l) -- W^+ -- (b) -- t_L -- [l,b]']","['nu -- (X) -- B -- (t) -- t -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]']",tbbbbllX, 2b + 2l, 1t + 2b + MET, 1t + 4b + 2l + MET
L Q_3 D_3,U_3 D_3 D_3,nu,nu,bbX,tbbX,"['nu -- (X) -- B -- (b) -- b_L -- [X,b]', 'nu -- (X) -- B -- (b) -- b -- [X,b]']","['nu -- (X) -- B -- (t) -- t -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]']",tbbbbX, 2b + MET, 1t + 2b + MET, 1t + 4b + MET
L Q_3 D_3,U_3 D_3 D_3,nu,nu,bb,tbbX,"['nu -- [b,b]']","['nu -- (X) -- B -- (t) -- t -- [b,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]', 'nu -- (X) -- B -- (b) -- b -- [t,b]']",tbbbbX, 2b, 1t + 2b + MET, 1t + 4b + MET
L_3 Q D,U D D,l,l,jjTl,jjjl,"['l -- (l) -- B -- (T) -- tau_L -- [j,j]', 'l -- (l) -- B -- (j) -- q -- [T,j]', 'l -- (l) -- B -- (j) -- d -- [T,j]']","['l -- (l) -- B -- (j) -- u -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [j,j]']",jjjjjTll, 2j_l + 1l + 1tau, 3j_l + 1l, 5j_l + 2l + 1tau
L_3 Q D,U D D,l,l,jjX,jjjl,"['l -- (X) -- W^+ -- (X) -- tau_L -- [j,j]', 'l -- (X) -- W^+ -- (j) -- q -- [X,j]']","['l -- (l) -- B -- (j) -- u -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [j,j]']",jjjjjlX, 2j_l + MET, 3j_l + 1l, 5j_l + 1l + MET
L_3 Q D,U D D,l,l,jjlX,jjjl,"['l -- (l) -- B -- (X) -- nu_tau -- [j,j]', 'l -- (l) -- B -- (j) -- q -- [X,j]', 'l -- (l) -- B -- (j) -- d -- [X,j]']","['l -- (l) -- B -- (j) -- u -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [j,j]']",jjjjjllX, 2j_l + 1l + MET, 3j_l + 1l, 5j_l + 2l + MET
L_3 Q D,U D D,l,l,jjTX,jjjl,"['l -- (X) -- W^+ -- (j) -- q -- [T,j]', 'l -- (X) -- W^+ -- (T) -- nu_tau -- [j,j]']","['l -- (l) -- B -- (j) -- u -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [j,j]', 'l -- (l) -- B -- (j) -- d -- [j,j]']",jjjjjTlX, 2j_l + 1tau + MET, 3j_l + 1l, 5j_l + 1l + 1tau + MET
L_3 Q D,U D D,l,nu,jjTl,jjjX,"['l -- (l) -- B -- (T) -- tau_L -- [j,j]', 'l -- (l) -- B -- (j) -- q -- [T,j]', 'l -- (l) -- B -- (j) -- d -- [T,j]']","['nu -- (X) -- B -- (j) -- u -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]']",jjjjjTlX, 2j_l + 1l + 1tau, 3j_l + MET, 5j_l + 1l + 1tau + MET
L_3 Q D,U D D,l,nu,jjX,jjjX,"['l -- (X) -- W^+ -- (X) -- tau_L -- [j,j]', 'l -- (X) -- W^+ -- (j) -- q -- [X,j]']","['nu -- (X) -- B -- (j) -- u -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]']",jjjjjX, 2j_l + MET, 3j_l + MET, 5j_l + MET
L_3 Q D,U D D,l,nu,jjlX,jjjX,"['l -- (l) -- B -- (X) -- nu_tau -- [j,j]', 'l -- (l) -- B -- (j) -- q -- [X,j]', 'l -- (l) -- B -- (j) -- d -- [X,j]']","['nu -- (X) -- B -- (j) -- u -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]']",jjjjjlX, 2j_l + 1l + MET, 3j_l + MET, 5j_l + 1l + MET
L_3 Q D,U D D,l,nu,jjTX,jjjX,"['l -- (X) -- W^+ -- (j) -- q -- [T,j]', 'l -- (X) -- W^+ -- (T) -- nu_tau -- [j,j]']","['nu -- (X) -- B -- (j) -- u -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]']",jjjjjTX, 2j_l + 1tau + MET, 3j_l + MET, 5j_l + 1tau + MET
L_3 Q D,U D D,nu,nu,jjTl,jjjX,"['nu -- (l) -- W^+ -- (j) -- q -- [T,j]', 'nu -- (l) -- W^+ -- (T) -- nu_tau -- [j,j]']","['nu -- (X) -- B -- (j) -- u -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]']",jjjjjTlX, 2j_l + 1l + 1tau, 3j_l + MET, 5j_l + 1l + 1tau + MET
L_3 Q D,U D D,nu,nu,jjTX,jjjX,"['nu -- (X) -- B -- (T) -- tau_L -- [j,j]', 'nu -- (X) -- B -- (j) -- q -- [T,j]', 'nu -- (X) -- B -- (j) -- d -- [T,j]']","['nu -- (X) -- B -- (j) -- u -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]', 'nu -- (X) -- B -- (j) -- d -- [j,j]']",jjjjjTX, 2j_l + 1tau + MET, 3j_l + MET, 5j_l + 1tau + MET
