CAT A,CAT B,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
L_3 L E_3,U D_3 D,W^+,W^0,TX,ttbjj,"['W^+ -- (X) -- l -- [X,T]', 'W^+ -- (X) -- tau_L -- [X,T]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",ttbjjTX, 1tau + MET, 2j_l + 2t + 1b, 2j_l + 2t + 1b + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TX,bjjX,"['W^+ -- (X) -- l -- [X,T]', 'W^+ -- (X) -- tau_L -- [X,T]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",bjjTX, 1tau + MET, 2j_l + 1b + MET, 2j_l + 1b + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TX,vvbjj,"['W^+ -- (X) -- l -- [X,T]', 'W^+ -- (X) -- tau_L -- [X,T]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvbjjTX, 1tau + MET, 2j_l + 1b + 2v, 2j_l + 1b + 1tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,TX,bjjll,"['W^+ -- (X) -- l -- [X,T]', 'W^+ -- (X) -- tau_L -- [X,T]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",bjjTllX, 1tau + MET, 2j_l + 1b + 2l, 2j_l + 1b + 2l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TX,bjjjj,"['W^+ -- (X) -- l -- [X,T]', 'W^+ -- (X) -- tau_L -- [X,T]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",bjjjjTX, 1tau + MET, 4j_l + 1b, 4j_l + 1b + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TX,bbbjj,"['W^+ -- (X) -- l -- [X,T]', 'W^+ -- (X) -- tau_L -- [X,T]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",bbbjjTX, 1tau + MET, 2j_l + 3b, 2j_l + 3b + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TX,vtjj,"['W^+ -- (X) -- l -- [X,T]', 'W^+ -- (X) -- tau_L -- [X,T]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtjjTX, 1tau + MET, 2j_l + 1t + 1v, 2j_l + 1t + 1tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTlX,vbjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vbjjTTlX, 1l + 2tau + MET, 2j_l + 1b + 1v, 2j_l + 1b + 1l + 2tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTlX,bjjTT,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",bjjTTTTlX, 1l + 2tau + MET, 2j_l + 1b + 2tau, 2j_l + 1b + 1l + 4tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTlX,ttbjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",ttbjjTTlX, 1l + 2tau + MET, 2j_l + 2t + 1b, 2j_l + 2t + 1b + 1l + 2tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTlX,bjjX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",bjjTTlX, 1l + 2tau + MET, 2j_l + 1b + MET, 2j_l + 1b + 1l + 2tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTlX,vvbjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvbjjTTlX, 1l + 2tau + MET, 2j_l + 1b + 2v, 2j_l + 1b + 1l + 2tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTlX,bjjll,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",bjjTTlllX, 1l + 2tau + MET, 2j_l + 1b + 2l, 2j_l + 1b + 3l + 2tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTlX,bjjjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",bjjjjTTlX, 1l + 2tau + MET, 4j_l + 1b, 4j_l + 1b + 1l + 2tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTlX,bbbjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",bbbjjTTlX, 1l + 2tau + MET, 2j_l + 3b, 2j_l + 3b + 1l + 2tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTlX,vtjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [l,X]', 'W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtjjTTlX, 1l + 2tau + MET, 2j_l + 1t + 1v, 2j_l + 1t + 1l + 2tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTlX,vbjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vbjjjjTlX, 2j_l + 1l + 1tau + MET, 2j_l + 1b + 1v, 4j_l + 1b + 1l + 1tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTlX,bjjTT,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",bjjjjTTTlX, 2j_l + 1l + 1tau + MET, 2j_l + 1b + 2tau, 4j_l + 1b + 1l + 3tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTlX,ttbjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",ttbjjjjTlX, 2j_l + 1l + 1tau + MET, 2j_l + 2t + 1b, 4j_l + 2t + 1b + 1l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTlX,bjjX,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",bjjjjTlX, 2j_l + 1l + 1tau + MET, 2j_l + 1b + MET, 4j_l + 1b + 1l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTlX,vvbjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvbjjjjTlX, 2j_l + 1l + 1tau + MET, 2j_l + 1b + 2v, 4j_l + 1b + 1l + 1tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTlX,bjjll,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",bjjjjTlllX, 2j_l + 1l + 1tau + MET, 2j_l + 1b + 2l, 4j_l + 1b + 3l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTlX,bjjjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",bjjjjjjTlX, 2j_l + 1l + 1tau + MET, 4j_l + 1b, 6j_l + 1b + 1l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTlX,bbbjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",bbbjjjjTlX, 2j_l + 1l + 1tau + MET, 2j_l + 3b, 4j_l + 3b + 1l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTlX,vtjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtjjjjTlX, 2j_l + 1l + 1tau + MET, 2j_l + 1t + 1v, 4j_l + 1t + 1l + 1tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,TllX,vbjj,"['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vbjjTllX, 2l + 1tau + MET, 2j_l + 1b + 1v, 2j_l + 1b + 2l + 1tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,TllX,bjjTT,"['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",bjjTTTllX, 2l + 1tau + MET, 2j_l + 1b + 2tau, 2j_l + 1b + 2l + 3tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TllX,ttbjj,"['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",ttbjjTllX, 2l + 1tau + MET, 2j_l + 2t + 1b, 2j_l + 2t + 1b + 2l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TllX,bjjX,"['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",bjjTllX, 2l + 1tau + MET, 2j_l + 1b + MET, 2j_l + 1b + 2l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TllX,vvbjj,"['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvbjjTllX, 2l + 1tau + MET, 2j_l + 1b + 2v, 2j_l + 1b + 2l + 1tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,TllX,bjjll,"['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",bjjTllllX, 2l + 1tau + MET, 2j_l + 1b + 2l, 2j_l + 1b + 4l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TllX,bjjjj,"['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",bjjjjTllX, 2l + 1tau + MET, 4j_l + 1b, 4j_l + 1b + 2l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TllX,bbbjj,"['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",bbbjjTllX, 2l + 1tau + MET, 2j_l + 3b, 2j_l + 3b + 2l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TllX,vtjj,"['W^+ -- (X) -- l -- (l) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtjjTllX, 2l + 1tau + MET, 2j_l + 1t + 1v, 2j_l + 1t + 2l + 1tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTTX,vbjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vbjjjjTTX, 2j_l + 2tau + MET, 2j_l + 1b + 1v, 4j_l + 1b + 2tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTTX,bjjTT,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",bjjjjTTTTX, 2j_l + 2tau + MET, 2j_l + 1b + 2tau, 4j_l + 1b + 4tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTTX,ttbjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",ttbjjjjTTX, 2j_l + 2tau + MET, 2j_l + 2t + 1b, 4j_l + 2t + 1b + 2tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTTX,bjjX,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",bjjjjTTX, 2j_l + 2tau + MET, 2j_l + 1b + MET, 4j_l + 1b + 2tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTTX,vvbjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvbjjjjTTX, 2j_l + 2tau + MET, 2j_l + 1b + 2v, 4j_l + 1b + 2tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTTX,bjjll,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",bjjjjTTllX, 2j_l + 2tau + MET, 2j_l + 1b + 2l, 4j_l + 1b + 2l + 2tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTTX,bjjjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",bjjjjjjTTX, 2j_l + 2tau + MET, 4j_l + 1b, 6j_l + 1b + 2tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTTX,bbbjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",bbbjjjjTTX, 2j_l + 2tau + MET, 2j_l + 3b, 4j_l + 3b + 2tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,jjTTX,vtjj,"['W^+ -- (j) -- q -- (j) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtjjjjTTX, 2j_l + 2tau + MET, 2j_l + 1t + 1v, 4j_l + 1t + 2tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,vvTTX,vbjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vvvbjjTTX, 2tau + 2v + MET, 2j_l + 1b + 1v, 2j_l + 1b + 2tau + 3v + MET
L_3 L E_3,U D_3 D,W^+,W^0,vvTTX,bjjTT,"['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",vvbjjTTTTX, 2tau + 2v + MET, 2j_l + 1b + 2tau, 2j_l + 1b + 4tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,vvTTX,ttbjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",vvttbjjTTX, 2tau + 2v + MET, 2j_l + 2t + 1b, 2j_l + 2t + 1b + 2tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,vvTTX,bjjX,"['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",vvbjjTTX, 2tau + 2v + MET, 2j_l + 1b + MET, 2j_l + 1b + 2tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,vvTTX,vvbjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvvvbjjTTX, 2tau + 2v + MET, 2j_l + 1b + 2v, 2j_l + 1b + 2tau + 4v + MET
L_3 L E_3,U D_3 D,W^+,W^0,vvTTX,bjjll,"['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",vvbjjTTllX, 2tau + 2v + MET, 2j_l + 1b + 2l, 2j_l + 1b + 2l + 2tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,vvTTX,bjjjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",vvbjjjjTTX, 2tau + 2v + MET, 4j_l + 1b, 4j_l + 1b + 2tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,vvTTX,bbbjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",vvbbbjjTTX, 2tau + 2v + MET, 2j_l + 3b, 2j_l + 3b + 2tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,vvTTX,vtjj,"['W^+ -- (v) -- H^+ -- (v) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vvvtjjTTX, 2tau + 2v + MET, 2j_l + 1t + 1v, 2j_l + 1t + 2tau + 3v + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTTX,vbjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vbjjTTTX, 3tau + MET, 2j_l + 1b + 1v, 2j_l + 1b + 3tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTTX,bjjTT,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",bjjTTTTTX, 3tau + MET, 2j_l + 1b + 2tau, 2j_l + 1b + 5tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTTX,ttbjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",ttbjjTTTX, 3tau + MET, 2j_l + 2t + 1b, 2j_l + 2t + 1b + 3tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTTX,bjjX,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",bjjTTTX, 3tau + MET, 2j_l + 1b + MET, 2j_l + 1b + 3tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTTX,vvbjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvbjjTTTX, 3tau + MET, 2j_l + 1b + 2v, 2j_l + 1b + 3tau + 2v + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTTX,bjjll,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (l) -- l -- (l) -- B -- (j) -- u -- [j,b]', 'W^0 -- (l) -- l -- (l) -- B -- (j) -- d -- [j,b]']",bjjTTTllX, 3tau + MET, 2j_l + 1b + 2l, 2j_l + 1b + 2l + 3tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTTX,bjjjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (j) -- q -- (j) -- B -- (j) -- u -- [j,b]', 'W^0 -- (j) -- q -- (j) -- B -- (j) -- d -- [j,b]']",bjjjjTTTX, 3tau + MET, 4j_l + 1b, 4j_l + 1b + 3tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTTX,bbbjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (b) -- b_L -- (b) -- B -- (j) -- u -- [j,b]', 'W^0 -- (b) -- b_L -- (b) -- B -- (j) -- d -- [j,b]']",bbbjjTTTX, 3tau + MET, 2j_l + 3b, 2j_l + 3b + 3tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,TTTX,vtjj,"['W^+ -- (X) -- tau_L -- (T) -- B -- (T) -- tau -- [T,X]']","['W^0 -- (v) -- H^+ -- (t) -- b -- [j,j]']",vtjjTTTX, 3tau + MET, 2j_l + 1t + 1v, 2j_l + 1t + 3tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,tbTlX,vbjj,"['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (v) -- H^0 -- (b) -- b -- [j,j]']",vtbbjjTlX, 1t + 1b + 1l + 1tau + MET, 2j_l + 1b + 1v, 2j_l + 1t + 2b + 1l + 1tau + 1v + MET
L_3 L E_3,U D_3 D,W^+,W^0,tbTlX,bjjTT,"['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- u -- [j,b]', 'W^0 -- (T) -- tau_L -- (T) -- B -- (j) -- d -- [j,b]']",tbbjjTTTlX, 1t + 1b + 1l + 1tau + MET, 2j_l + 1b + 2tau, 2j_l + 1t + 2b + 1l + 3tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,tbTlX,ttbjj,"['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (t) -- t_L -- (t) -- B -- (j) -- u -- [j,b]', 'W^0 -- (t) -- t_L -- (t) -- B -- (j) -- d -- [j,b]']",tttbbjjTlX, 1t + 1b + 1l + 1tau + MET, 2j_l + 2t + 1b, 2j_l + 3t + 2b + 1l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,tbTlX,bjjX,"['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (X) -- nu -- (X) -- B -- (j) -- u -- [j,b]', 'W^0 -- (X) -- nu -- (X) -- B -- (j) -- d -- [j,b]']",tbbjjTlX, 1t + 1b + 1l + 1tau + MET, 2j_l + 1b + MET, 2j_l + 1t + 2b + 1l + 1tau + MET
L_3 L E_3,U D_3 D,W^+,W^0,tbTlX,vvbjj,"['W^+ -- (t) -- b_L -- (b) -- B -- (T) -- tau -- [l,X]']","['W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- u -- [j,b]', 'W^0 -- (v) -- H^+ -- (v) -- B -- (j) -- d -- [j,b]']",vvtbbjjTlX, 1t + 1b + 1l + 1tau + MET, 2j_l + 1b + 2v, 2j_l + 1t + 2b + 1l + 1tau + 2v + MET
