CAT A,CAT B,LSP A,LSP B,Signature A,Signature B,Chain A,Chain B,Signatures,Signature A (ER),Signature B (ER),Signatures (ER)
U D_3 D_3,L_3 Q D,t,t,tbbj,tjjX,"['t -- (t) -- B -- (j) -- u -- [b,b]', 't -- (t) -- B -- (b) -- b -- [j,b]', 't -- (t) -- B -- (b) -- b -- [j,b]']","['t -- (t) -- B -- (X) -- nu_tau -- [j,j]', 't -- (t) -- B -- (j) -- q -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,j]']",ttbbjjjX, 1j_l + 1t + 2b, 2j_l + 1t + MET, 3j_l + 2t + 2b + MET
U D_3 D_3,L_3 Q D,t,t,tbbj,tjjT,"['t -- (t) -- B -- (j) -- u -- [b,b]', 't -- (t) -- B -- (b) -- b -- [j,b]', 't -- (t) -- B -- (b) -- b -- [j,b]']","['t -- (t) -- B -- (T) -- tau_L -- [j,j]', 't -- (t) -- B -- (j) -- q -- [T,j]', 't -- (t) -- B -- (j) -- d -- [T,j]']",ttbbjjjT, 1j_l + 1t + 2b, 2j_l + 1t + 1tau, 3j_l + 2t + 2b + 1tau
U D_3 D_3,L_3 Q D_3,t,t,tbbj,tbjT,"['t -- (t) -- B -- (j) -- u -- [b,b]', 't -- (t) -- B -- (b) -- b -- [j,b]', 't -- (t) -- B -- (b) -- b -- [j,b]']","['t -- (t) -- B -- (T) -- tau_L -- [j,b]', 't -- (t) -- B -- (j) -- q -- [T,b]', 't -- (t) -- B -- (b) -- b -- [T,j]']",ttbbbjjT, 1j_l + 1t + 2b, 1j_l + 1t + 1b + 1tau, 2j_l + 2t + 3b + 1tau
U D_3 D_3,L_3 Q D_3,t,t,tbbj,tbjX,"['t -- (t) -- B -- (j) -- u -- [b,b]', 't -- (t) -- B -- (b) -- b -- [j,b]', 't -- (t) -- B -- (b) -- b -- [j,b]']","['t -- (t) -- B -- (X) -- nu_tau -- [j,b]', 't -- (t) -- B -- (j) -- q -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,j]']",ttbbbjjX, 1j_l + 1t + 2b, 1j_l + 1t + 1b + MET, 2j_l + 2t + 3b + MET
U D_3 D_3,L_3 Q_3 D,t,t,tbbj,bbjT,"['t -- (t) -- B -- (j) -- u -- [b,b]', 't -- (t) -- B -- (b) -- b -- [j,b]', 't -- (t) -- B -- (b) -- b -- [j,b]']","['t -- (b) -- H^+ -- (b) -- t_L -- [T,j]']",tbbbbjjT, 1j_l + 1t + 2b, 1j_l + 2b + 1tau, 2j_l + 1t + 4b + 1tau
U D_3 D_3,L_3 Q_3 D,t,t,tbbj,ttjT,"['t -- (t) -- B -- (j) -- u -- [b,b]', 't -- (t) -- B -- (b) -- b -- [j,b]', 't -- (t) -- B -- (b) -- b -- [j,b]']","['t -- (t) -- B -- (T) -- tau_L -- [t,j]', 't -- (t) -- B -- (t) -- t_L -- [T,j]', 't -- (t) -- B -- (j) -- d -- [T,t]']",tttbbjjT, 1j_l + 1t + 2b, 1j_l + 2t + 1tau, 2j_l + 3t + 2b + 1tau
U D_3 D_3,L_3 Q_3 D,t,t,tbbj,tbjX,"['t -- (t) -- B -- (j) -- u -- [b,b]', 't -- (t) -- B -- (b) -- b -- [j,b]', 't -- (t) -- B -- (b) -- b -- [j,b]']","['t -- (t) -- B -- (X) -- nu_tau -- [b,j]', 't -- (t) -- B -- (b) -- b_L -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,b]']",ttbbbjjX, 1j_l + 1t + 2b, 1j_l + 1t + 1b + MET, 2j_l + 2t + 3b + MET
U D_3 D_3,L_3 Q_3 D_3,t,t,tbbj,ttbT,"['t -- (t) -- B -- (j) -- u -- [b,b]', 't -- (t) -- B -- (b) -- b -- [j,b]', 't -- (t) -- B -- (b) -- b -- [j,b]']","['t -- (t) -- B -- (T) -- tau_L -- [t,b]', 't -- (t) -- B -- (t) -- t_L -- [T,b]', 't -- (t) -- B -- (b) -- b -- [T,t]']",tttbbbjT, 1j_l + 1t + 2b, 2t + 1b + 1tau, 1j_l + 3t + 3b + 1tau
U D_3 D_3,L_3 Q_3 D_3,t,t,tbbj,bbbT,"['t -- (t) -- B -- (j) -- u -- [b,b]', 't -- (t) -- B -- (b) -- b -- [j,b]', 't -- (t) -- B -- (b) -- b -- [j,b]']","['t -- (b) -- H^+ -- (b) -- t_L -- [T,b]']",tbbbbbjT, 1j_l + 1t + 2b, 3b + 1tau, 1j_l + 1t + 5b + 1tau
U D_3 D_3,L_3 Q_3 D_3,t,t,tbbj,tbbX,"['t -- (t) -- B -- (j) -- u -- [b,b]', 't -- (t) -- B -- (b) -- b -- [j,b]', 't -- (t) -- B -- (b) -- b -- [j,b]']","['t -- (t) -- B -- (X) -- nu_tau -- [b,b]', 't -- (t) -- B -- (b) -- b_L -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,b]']",ttbbbbjX, 1j_l + 1t + 2b, 1t + 2b + MET, 1j_l + 2t + 4b + MET
U_3 D D,L Q D,t,t,jj,tjjX,"['t -- [j,j]']","['t -- (t) -- B -- (X) -- nu -- [j,j]', 't -- (t) -- B -- (j) -- q -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,j]']",tjjjjX, 2j_l, 2j_l + 1t + MET, 4j_l + 1t + MET
U_3 D D,L Q D,t,t,jj,tjjl,"['t -- [j,j]']","['t -- (t) -- B -- (l) -- l -- [j,j]', 't -- (t) -- B -- (j) -- q -- [l,j]', 't -- (t) -- B -- (j) -- d -- [l,j]']",tjjjjl, 2j_l, 2j_l + 1t + 1l, 4j_l + 1t + 1l
U_3 D D,L Q D,t,t,ttjj,tjjX,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (X) -- nu -- [j,j]', 't -- (t) -- B -- (j) -- q -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,j]']",tttjjjjX, 2j_l + 2t, 2j_l + 1t + MET, 4j_l + 3t + MET
U_3 D D,L Q D,t,t,ttjj,tjjl,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (l) -- l -- [j,j]', 't -- (t) -- B -- (j) -- q -- [l,j]', 't -- (t) -- B -- (j) -- d -- [l,j]']",tttjjjjl, 2j_l + 2t, 2j_l + 1t + 1l, 4j_l + 3t + 1l
U_3 D D,L Q D_3,t,t,jj,tbjX,"['t -- [j,j]']","['t -- (t) -- B -- (X) -- nu -- [j,b]', 't -- (t) -- B -- (j) -- q -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,j]']",tbjjjX, 2j_l, 1j_l + 1t + 1b + MET, 3j_l + 1t + 1b + MET
U_3 D D,L Q D_3,t,t,jj,tbjl,"['t -- [j,j]']","['t -- (t) -- B -- (l) -- l -- [j,b]', 't -- (t) -- B -- (j) -- q -- [l,b]', 't -- (t) -- B -- (b) -- b -- [l,j]']",tbjjjl, 2j_l, 1j_l + 1t + 1b + 1l, 3j_l + 1t + 1b + 1l
U_3 D D,L Q D_3,t,t,ttjj,tbjX,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (X) -- nu -- [j,b]', 't -- (t) -- B -- (j) -- q -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,j]']",tttbjjjX, 2j_l + 2t, 1j_l + 1t + 1b + MET, 3j_l + 3t + 1b + MET
U_3 D D,L Q D_3,t,t,ttjj,tbjl,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (l) -- l -- [j,b]', 't -- (t) -- B -- (j) -- q -- [l,b]', 't -- (t) -- B -- (b) -- b -- [l,j]']",tttbjjjl, 2j_l + 2t, 1j_l + 1t + 1b + 1l, 3j_l + 3t + 1b + 1l
U_3 D D,L Q_3 D,t,t,jj,bbjl,"['t -- [j,j]']","['t -- (b) -- H^+ -- (b) -- t_L -- [l,j]']",bbjjjl, 2j_l, 1j_l + 2b + 1l, 3j_l + 2b + 1l
U_3 D D,L Q_3 D,t,t,jj,ttjl,"['t -- [j,j]']","['t -- (t) -- B -- (l) -- l -- [t,j]', 't -- (t) -- B -- (t) -- t_L -- [l,j]', 't -- (t) -- B -- (j) -- d -- [l,t]']",ttjjjl, 2j_l, 1j_l + 2t + 1l, 3j_l + 2t + 1l
U_3 D D,L Q_3 D,t,t,jj,tbjX,"['t -- [j,j]']","['t -- (t) -- B -- (X) -- nu -- [b,j]', 't -- (t) -- B -- (b) -- b_L -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,b]']",tbjjjX, 2j_l, 1j_l + 1t + 1b + MET, 3j_l + 1t + 1b + MET
U_3 D D,L Q_3 D,t,t,ttjj,bbjl,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (b) -- H^+ -- (b) -- t_L -- [l,j]']",ttbbjjjl, 2j_l + 2t, 1j_l + 2b + 1l, 3j_l + 2t + 2b + 1l
U_3 D D,L Q_3 D,t,t,ttjj,ttjl,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (l) -- l -- [t,j]', 't -- (t) -- B -- (t) -- t_L -- [l,j]', 't -- (t) -- B -- (j) -- d -- [l,t]']",ttttjjjl, 2j_l + 2t, 1j_l + 2t + 1l, 3j_l + 4t + 1l
U_3 D D,L Q_3 D,t,t,ttjj,tbjX,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (X) -- nu -- [b,j]', 't -- (t) -- B -- (b) -- b_L -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,b]']",tttbjjjX, 2j_l + 2t, 1j_l + 1t + 1b + MET, 3j_l + 3t + 1b + MET
U_3 D D,L Q_3 D_3,t,t,jj,bbbl,"['t -- [j,j]']","['t -- (b) -- H^+ -- (b) -- t_L -- [l,b]']",bbbjjl, 2j_l, 3b + 1l, 2j_l + 3b + 1l
U_3 D D,L Q_3 D_3,t,t,jj,tbbX,"['t -- [j,j]']","['t -- (t) -- B -- (X) -- nu -- [b,b]', 't -- (t) -- B -- (b) -- b_L -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,b]']",tbbjjX, 2j_l, 1t + 2b + MET, 2j_l + 1t + 2b + MET
U_3 D D,L Q_3 D_3,t,t,jj,ttbl,"['t -- [j,j]']","['t -- (t) -- B -- (l) -- l -- [t,b]', 't -- (t) -- B -- (t) -- t_L -- [l,b]', 't -- (t) -- B -- (b) -- b -- [l,t]']",ttbjjl, 2j_l, 2t + 1b + 1l, 2j_l + 2t + 1b + 1l
U_3 D D,L Q_3 D_3,t,t,ttjj,bbbl,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (b) -- H^+ -- (b) -- t_L -- [l,b]']",ttbbbjjl, 2j_l + 2t, 3b + 1l, 2j_l + 2t + 3b + 1l
U_3 D D,L Q_3 D_3,t,t,ttjj,tbbX,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (X) -- nu -- [b,b]', 't -- (t) -- B -- (b) -- b_L -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,b]']",tttbbjjX, 2j_l + 2t, 1t + 2b + MET, 2j_l + 3t + 2b + MET
U_3 D D,L Q_3 D_3,t,t,ttjj,ttbl,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (l) -- l -- [t,b]', 't -- (t) -- B -- (t) -- t_L -- [l,b]', 't -- (t) -- B -- (b) -- b -- [l,t]']",ttttbjjl, 2j_l + 2t, 2t + 1b + 1l, 2j_l + 4t + 1b + 1l
U_3 D D,L_3 Q D,t,t,jj,tjjX,"['t -- [j,j]']","['t -- (t) -- B -- (X) -- nu_tau -- [j,j]', 't -- (t) -- B -- (j) -- q -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,j]']",tjjjjX, 2j_l, 2j_l + 1t + MET, 4j_l + 1t + MET
U_3 D D,L_3 Q D,t,t,jj,tjjT,"['t -- [j,j]']","['t -- (t) -- B -- (T) -- tau_L -- [j,j]', 't -- (t) -- B -- (j) -- q -- [T,j]', 't -- (t) -- B -- (j) -- d -- [T,j]']",tjjjjT, 2j_l, 2j_l + 1t + 1tau, 4j_l + 1t + 1tau
U_3 D D,L_3 Q D,t,t,ttjj,tjjX,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (X) -- nu_tau -- [j,j]', 't -- (t) -- B -- (j) -- q -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,j]']",tttjjjjX, 2j_l + 2t, 2j_l + 1t + MET, 4j_l + 3t + MET
U_3 D D,L_3 Q D,t,t,ttjj,tjjT,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (T) -- tau_L -- [j,j]', 't -- (t) -- B -- (j) -- q -- [T,j]', 't -- (t) -- B -- (j) -- d -- [T,j]']",tttjjjjT, 2j_l + 2t, 2j_l + 1t + 1tau, 4j_l + 3t + 1tau
U_3 D D,L_3 Q D_3,t,t,jj,tbjT,"['t -- [j,j]']","['t -- (t) -- B -- (T) -- tau_L -- [j,b]', 't -- (t) -- B -- (j) -- q -- [T,b]', 't -- (t) -- B -- (b) -- b -- [T,j]']",tbjjjT, 2j_l, 1j_l + 1t + 1b + 1tau, 3j_l + 1t + 1b + 1tau
U_3 D D,L_3 Q D_3,t,t,jj,tbjX,"['t -- [j,j]']","['t -- (t) -- B -- (X) -- nu_tau -- [j,b]', 't -- (t) -- B -- (j) -- q -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,j]']",tbjjjX, 2j_l, 1j_l + 1t + 1b + MET, 3j_l + 1t + 1b + MET
U_3 D D,L_3 Q D_3,t,t,ttjj,tbjT,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (T) -- tau_L -- [j,b]', 't -- (t) -- B -- (j) -- q -- [T,b]', 't -- (t) -- B -- (b) -- b -- [T,j]']",tttbjjjT, 2j_l + 2t, 1j_l + 1t + 1b + 1tau, 3j_l + 3t + 1b + 1tau
U_3 D D,L_3 Q D_3,t,t,ttjj,tbjX,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (X) -- nu_tau -- [j,b]', 't -- (t) -- B -- (j) -- q -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,j]']",tttbjjjX, 2j_l + 2t, 1j_l + 1t + 1b + MET, 3j_l + 3t + 1b + MET
U_3 D D,L_3 Q_3 D,t,t,jj,bbjT,"['t -- [j,j]']","['t -- (b) -- H^+ -- (b) -- t_L -- [T,j]']",bbjjjT, 2j_l, 1j_l + 2b + 1tau, 3j_l + 2b + 1tau
U_3 D D,L_3 Q_3 D,t,t,jj,ttjT,"['t -- [j,j]']","['t -- (t) -- B -- (T) -- tau_L -- [t,j]', 't -- (t) -- B -- (t) -- t_L -- [T,j]', 't -- (t) -- B -- (j) -- d -- [T,t]']",ttjjjT, 2j_l, 1j_l + 2t + 1tau, 3j_l + 2t + 1tau
U_3 D D,L_3 Q_3 D,t,t,jj,tbjX,"['t -- [j,j]']","['t -- (t) -- B -- (X) -- nu_tau -- [b,j]', 't -- (t) -- B -- (b) -- b_L -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,b]']",tbjjjX, 2j_l, 1j_l + 1t + 1b + MET, 3j_l + 1t + 1b + MET
U_3 D D,L_3 Q_3 D,t,t,ttjj,bbjT,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (b) -- H^+ -- (b) -- t_L -- [T,j]']",ttbbjjjT, 2j_l + 2t, 1j_l + 2b + 1tau, 3j_l + 2t + 2b + 1tau
U_3 D D,L_3 Q_3 D,t,t,ttjj,ttjT,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (T) -- tau_L -- [t,j]', 't -- (t) -- B -- (t) -- t_L -- [T,j]', 't -- (t) -- B -- (j) -- d -- [T,t]']",ttttjjjT, 2j_l + 2t, 1j_l + 2t + 1tau, 3j_l + 4t + 1tau
U_3 D D,L_3 Q_3 D,t,t,ttjj,tbjX,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (X) -- nu_tau -- [b,j]', 't -- (t) -- B -- (b) -- b_L -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,b]']",tttbjjjX, 2j_l + 2t, 1j_l + 1t + 1b + MET, 3j_l + 3t + 1b + MET
U_3 D D,L_3 Q_3 D_3,t,t,jj,ttbT,"['t -- [j,j]']","['t -- (t) -- B -- (T) -- tau_L -- [t,b]', 't -- (t) -- B -- (t) -- t_L -- [T,b]', 't -- (t) -- B -- (b) -- b -- [T,t]']",ttbjjT, 2j_l, 2t + 1b + 1tau, 2j_l + 2t + 1b + 1tau
U_3 D D,L_3 Q_3 D_3,t,t,jj,bbbT,"['t -- [j,j]']","['t -- (b) -- H^+ -- (b) -- t_L -- [T,b]']",bbbjjT, 2j_l, 3b + 1tau, 2j_l + 3b + 1tau
U_3 D D,L_3 Q_3 D_3,t,t,jj,tbbX,"['t -- [j,j]']","['t -- (t) -- B -- (X) -- nu_tau -- [b,b]', 't -- (t) -- B -- (b) -- b_L -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,b]']",tbbjjX, 2j_l, 1t + 2b + MET, 2j_l + 1t + 2b + MET
U_3 D D,L_3 Q_3 D_3,t,t,ttjj,ttbT,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (T) -- tau_L -- [t,b]', 't -- (t) -- B -- (t) -- t_L -- [T,b]', 't -- (t) -- B -- (b) -- b -- [T,t]']",ttttbjjT, 2j_l + 2t, 2t + 1b + 1tau, 2j_l + 4t + 1b + 1tau
U_3 D D,L_3 Q_3 D_3,t,t,ttjj,bbbT,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (b) -- H^+ -- (b) -- t_L -- [T,b]']",ttbbbjjT, 2j_l + 2t, 3b + 1tau, 2j_l + 2t + 3b + 1tau
U_3 D D,L_3 Q_3 D_3,t,t,ttjj,tbbX,"['t -- (t) -- B -- (j) -- d -- [t,j]', 't -- (t) -- B -- (j) -- d -- [t,j]']","['t -- (t) -- B -- (X) -- nu_tau -- [b,b]', 't -- (t) -- B -- (b) -- b_L -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,b]']",tttbbjjX, 2j_l + 2t, 1t + 2b + MET, 2j_l + 3t + 2b + MET
U_3 D_3 D,L Q D,t,t,bj,tjjX,"['t -- [j,b]']","['t -- (t) -- B -- (X) -- nu -- [j,j]', 't -- (t) -- B -- (j) -- q -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,j]']",tbjjjX, 1j_l + 1b, 2j_l + 1t + MET, 3j_l + 1t + 1b + MET
U_3 D_3 D,L Q D,t,t,bj,tjjl,"['t -- [j,b]']","['t -- (t) -- B -- (l) -- l -- [j,j]', 't -- (t) -- B -- (j) -- q -- [l,j]', 't -- (t) -- B -- (j) -- d -- [l,j]']",tbjjjl, 1j_l + 1b, 2j_l + 1t + 1l, 3j_l + 1t + 1b + 1l
U_3 D_3 D,L Q D,t,t,ttbj,tjjX,"['t -- (t) -- B -- (j) -- d -- [t,b]', 't -- (t) -- B -- (b) -- b -- [t,j]']","['t -- (t) -- B -- (X) -- nu -- [j,j]', 't -- (t) -- B -- (j) -- q -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,j]']",tttbjjjX, 1j_l + 2t + 1b, 2j_l + 1t + MET, 3j_l + 3t + 1b + MET
U_3 D_3 D,L Q D,t,t,ttbj,tjjl,"['t -- (t) -- B -- (j) -- d -- [t,b]', 't -- (t) -- B -- (b) -- b -- [t,j]']","['t -- (t) -- B -- (l) -- l -- [j,j]', 't -- (t) -- B -- (j) -- q -- [l,j]', 't -- (t) -- B -- (j) -- d -- [l,j]']",tttbjjjl, 1j_l + 2t + 1b, 2j_l + 1t + 1l, 3j_l + 3t + 1b + 1l
U_3 D_3 D,L Q D_3,t,t,bj,tbjX,"['t -- [j,b]']","['t -- (t) -- B -- (X) -- nu -- [j,b]', 't -- (t) -- B -- (j) -- q -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,j]']",tbbjjX, 1j_l + 1b, 1j_l + 1t + 1b + MET, 2j_l + 1t + 2b + MET
U_3 D_3 D,L Q D_3,t,t,bj,tbjl,"['t -- [j,b]']","['t -- (t) -- B -- (l) -- l -- [j,b]', 't -- (t) -- B -- (j) -- q -- [l,b]', 't -- (t) -- B -- (b) -- b -- [l,j]']",tbbjjl, 1j_l + 1b, 1j_l + 1t + 1b + 1l, 2j_l + 1t + 2b + 1l
U_3 D_3 D,L Q D_3,t,t,ttbj,tbjX,"['t -- (t) -- B -- (j) -- d -- [t,b]', 't -- (t) -- B -- (b) -- b -- [t,j]']","['t -- (t) -- B -- (X) -- nu -- [j,b]', 't -- (t) -- B -- (j) -- q -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,j]']",tttbbjjX, 1j_l + 2t + 1b, 1j_l + 1t + 1b + MET, 2j_l + 3t + 2b + MET
U_3 D_3 D,L Q D_3,t,t,ttbj,tbjl,"['t -- (t) -- B -- (j) -- d -- [t,b]', 't -- (t) -- B -- (b) -- b -- [t,j]']","['t -- (t) -- B -- (l) -- l -- [j,b]', 't -- (t) -- B -- (j) -- q -- [l,b]', 't -- (t) -- B -- (b) -- b -- [l,j]']",tttbbjjl, 1j_l + 2t + 1b, 1j_l + 1t + 1b + 1l, 2j_l + 3t + 2b + 1l
U_3 D_3 D,L Q_3 D,t,t,bj,bbjl,"['t -- [j,b]']","['t -- (b) -- H^+ -- (b) -- t_L -- [l,j]']",bbbjjl, 1j_l + 1b, 1j_l + 2b + 1l, 2j_l + 3b + 1l
U_3 D_3 D,L Q_3 D,t,t,bj,ttjl,"['t -- [j,b]']","['t -- (t) -- B -- (l) -- l -- [t,j]', 't -- (t) -- B -- (t) -- t_L -- [l,j]', 't -- (t) -- B -- (j) -- d -- [l,t]']",ttbjjl, 1j_l + 1b, 1j_l + 2t + 1l, 2j_l + 2t + 1b + 1l
U_3 D_3 D,L Q_3 D,t,t,bj,tbjX,"['t -- [j,b]']","['t -- (t) -- B -- (X) -- nu -- [b,j]', 't -- (t) -- B -- (b) -- b_L -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,b]']",tbbjjX, 1j_l + 1b, 1j_l + 1t + 1b + MET, 2j_l + 1t + 2b + MET
U_3 D_3 D,L Q_3 D,t,t,ttbj,bbjl,"['t -- (t) -- B -- (j) -- d -- [t,b]', 't -- (t) -- B -- (b) -- b -- [t,j]']","['t -- (b) -- H^+ -- (b) -- t_L -- [l,j]']",ttbbbjjl, 1j_l + 2t + 1b, 1j_l + 2b + 1l, 2j_l + 2t + 3b + 1l
U_3 D_3 D,L Q_3 D,t,t,ttbj,ttjl,"['t -- (t) -- B -- (j) -- d -- [t,b]', 't -- (t) -- B -- (b) -- b -- [t,j]']","['t -- (t) -- B -- (l) -- l -- [t,j]', 't -- (t) -- B -- (t) -- t_L -- [l,j]', 't -- (t) -- B -- (j) -- d -- [l,t]']",ttttbjjl, 1j_l + 2t + 1b, 1j_l + 2t + 1l, 2j_l + 4t + 1b + 1l
U_3 D_3 D,L Q_3 D,t,t,ttbj,tbjX,"['t -- (t) -- B -- (j) -- d -- [t,b]', 't -- (t) -- B -- (b) -- b -- [t,j]']","['t -- (t) -- B -- (X) -- nu -- [b,j]', 't -- (t) -- B -- (b) -- b_L -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,b]']",tttbbjjX, 1j_l + 2t + 1b, 1j_l + 1t + 1b + MET, 2j_l + 3t + 2b + MET
U_3 D_3 D,L Q_3 D_3,t,t,bj,bbbl,"['t -- [j,b]']","['t -- (b) -- H^+ -- (b) -- t_L -- [l,b]']",bbbbjl, 1j_l + 1b, 3b + 1l, 1j_l + 4b + 1l
U_3 D_3 D,L Q_3 D_3,t,t,bj,tbbX,"['t -- [j,b]']","['t -- (t) -- B -- (X) -- nu -- [b,b]', 't -- (t) -- B -- (b) -- b_L -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,b]']",tbbbjX, 1j_l + 1b, 1t + 2b + MET, 1j_l + 1t + 3b + MET
U_3 D_3 D,L Q_3 D_3,t,t,bj,ttbl,"['t -- [j,b]']","['t -- (t) -- B -- (l) -- l -- [t,b]', 't -- (t) -- B -- (t) -- t_L -- [l,b]', 't -- (t) -- B -- (b) -- b -- [l,t]']",ttbbjl, 1j_l + 1b, 2t + 1b + 1l, 1j_l + 2t + 2b + 1l
U_3 D_3 D,L Q_3 D_3,t,t,ttbj,bbbl,"['t -- (t) -- B -- (j) -- d -- [t,b]', 't -- (t) -- B -- (b) -- b -- [t,j]']","['t -- (b) -- H^+ -- (b) -- t_L -- [l,b]']",ttbbbbjl, 1j_l + 2t + 1b, 3b + 1l, 1j_l + 2t + 4b + 1l
U_3 D_3 D,L Q_3 D_3,t,t,ttbj,tbbX,"['t -- (t) -- B -- (j) -- d -- [t,b]', 't -- (t) -- B -- (b) -- b -- [t,j]']","['t -- (t) -- B -- (X) -- nu -- [b,b]', 't -- (t) -- B -- (b) -- b_L -- [X,b]', 't -- (t) -- B -- (b) -- b -- [X,b]']",tttbbbjX, 1j_l + 2t + 1b, 1t + 2b + MET, 1j_l + 3t + 3b + MET
U_3 D_3 D,L Q_3 D_3,t,t,ttbj,ttbl,"['t -- (t) -- B -- (j) -- d -- [t,b]', 't -- (t) -- B -- (b) -- b -- [t,j]']","['t -- (t) -- B -- (l) -- l -- [t,b]', 't -- (t) -- B -- (t) -- t_L -- [l,b]', 't -- (t) -- B -- (b) -- b -- [l,t]']",ttttbbjl, 1j_l + 2t + 1b, 2t + 1b + 1l, 1j_l + 4t + 2b + 1l
U_3 D_3 D,L_3 Q D,t,t,bj,tjjX,"['t -- [j,b]']","['t -- (t) -- B -- (X) -- nu_tau -- [j,j]', 't -- (t) -- B -- (j) -- q -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,j]']",tbjjjX, 1j_l + 1b, 2j_l + 1t + MET, 3j_l + 1t + 1b + MET
U_3 D_3 D,L_3 Q D,t,t,bj,tjjT,"['t -- [j,b]']","['t -- (t) -- B -- (T) -- tau_L -- [j,j]', 't -- (t) -- B -- (j) -- q -- [T,j]', 't -- (t) -- B -- (j) -- d -- [T,j]']",tbjjjT, 1j_l + 1b, 2j_l + 1t + 1tau, 3j_l + 1t + 1b + 1tau
U_3 D_3 D,L_3 Q D,t,t,ttbj,tjjX,"['t -- (t) -- B -- (j) -- d -- [t,b]', 't -- (t) -- B -- (b) -- b -- [t,j]']","['t -- (t) -- B -- (X) -- nu_tau -- [j,j]', 't -- (t) -- B -- (j) -- q -- [X,j]', 't -- (t) -- B -- (j) -- d -- [X,j]']",tttbjjjX, 1j_l + 2t + 1b, 2j_l + 1t + MET, 3j_l + 3t + 1b + MET
